xm,ym,length,xnormal,ynormal,Tx,Ty,F,phi,dF_dn,dphi_dn
-0.718563,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-31371986.553625,-71832607.266912,1000.000000,0.000000
-0.688623,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-33104068.234047,205587469.515181,1000.000000,0.000000
-0.658683,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-31807104.592512,459121382.704280,1000.000000,0.000000
-0.628743,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-27684296.670425,664809088.763459,1000.000000,0.000000
-0.598802,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-21174047.914295,804611498.953113,1000.000000,0.000000
-0.568862,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-12893972.286071,867322877.851783,1000.000000,0.000000
-0.538922,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-3574263.782962,849416519.378338,1000.000000,0.000000
-0.508982,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,6006554.183981,755000102.306583,1000.000000,0.000000
-0.479042,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,15082022.115860,594300058.843415,1000.000000,0.000000
-0.449102,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,22960222.702575,383535870.172090,1000.000000,0.000000
-0.419162,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,29063909.392124,142083616.561151,1000.000000,0.000000
-0.389222,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,32964695.303540,-108638282.487905,1000.000000,0.000000
-0.359281,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,34421151.273089,-347148690.706933,1000.000000,0.000000
-0.329341,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,33371032.399574,-553664724.354966,1000.000000,0.000000
-0.299401,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,29918652.762823,-711637592.663636,1000.000000,0.000000
-0.269461,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,24350991.332532,-809101929.805990,1000.000000,0.000000
-0.239521,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,17080078.593835,-839041907.579345,1000.000000,0.000000
-0.209581,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,8629288.302304,-800341941.334167,1000.000000,0.000000
-0.179641,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-398192.562525,-696897589.266157,1000.000000,0.000000
-0.149701,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-9397177.983218,-538194951.061302,1000.000000,0.000000
-0.119760,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-17744278.321394,-337453411.178378,1000.000000,0.000000
-0.089820,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-24892656.638984,-111329928.325407,1000.000000,0.000000
-0.059880,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-30363941.754891,122008092.309626,1000.000000,0.000000
-0.029940,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-33793582.993194,343862041.760791,1000.000000,0.000000
0.000000,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-34965066.648566,536517382.417528,1000.000000,0.000000
0.029940,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-33795299.390747,685007910.541712,1000.000000,0.000000
0.059880,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-30363286.715517,777441357.673669,1000.000000,0.000000
0.089820,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-24893632.319947,806577856.522082,1000.000000,0.000000
0.119760,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-17745511.018557,770134696.593653,1000.000000,0.000000
0.149701,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-9393364.964519,671015001.079767,1000.000000,0.000000
0.179641,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-399698.712826,516979204.288268,1000.000000,0.000000
0.209581,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,8631615.082779,320512891.163043,1000.000000,0.000000
0.239521,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,17078206.637834,97461316.335726,1000.000000,0.000000
0.269461,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,24349817.096122,-133989531.829163,1000.000000,0.000000
0.299401,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,29916155.605196,-354360558.164759,1000.000000,0.000000
0.329341,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,33368897.235820,-544952394.199441,1000.000000,0.000000
0.359281,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,34422305.405053,-689444464.393149,1000.000000,0.000000
0.389222,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,32964079.649556,-774413770.026972,1000.000000,0.000000
0.419162,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,29062259.351162,-791554969.014416,1000.000000,0.000000
0.449102,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,22963068.330691,-738146036.667116,1000.000000,0.000000
0.479042,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,15083414.052930,-617745964.929076,1000.000000,0.000000
0.508982,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,6009337.090619,-439713535.688675,1000.000000,0.000000
0.538922,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-3574242.867401,-219468148.187101,1000.000000,0.000000
0.568862,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-12894893.959483,23549666.857208,1000.000000,0.000000
0.598802,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-21174202.471056,266463378.235245,1000.000000,0.000000
0.628743,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-27684679.709118,485566139.624681,1000.000000,0.000000
0.658683,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-31808111.183065,658272951.900900,1000.000000,0.000000
0.688623,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-33104724.155239,765678050.486262,1000.000000,0.000000
0.718563,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-31366224.245867,794327764.528509,1000.000000,0.000000
0.748503,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-26661957.391650,738444706.418220,1000.000000,0.000000
0.778443,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-19350752.243536,600990285.643054,1000.000000,0.000000
0.808383,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-10058266.154353,394397162.422681,1000.000000,0.000000
0.838323,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,326433.884960,139631361.510032,1000.000000,0.000000
0.868263,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,10732096.119616,-135346277.928073,1000.000000,0.000000
0.898204,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,20026297.278751,-397964429.660291,1000.000000,0.000000
0.928144,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,27100220.304576,-614739677.250133,1000.000000,0.000000
0.958084,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,31020325.702062,-755484903.725083,1000.000000,0.000000
0.988024,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,31178244.820648,-797772096.796520,1000.000000,0.000000
1.017964,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,27363997.939197,-730730697.469546,1000.000000,0.000000
1.047904,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,19899783.307622,-558424641.049609,1000.000000,0.000000
1.077844,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,9632562.227243,-300275675.872465,1000.000000,0.000000
1.107784,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2112236.157724,8465295.747464,1000.000000,0.000000
1.137725,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-13651997.107205,321883089.076459,1000.000000,0.000000
1.167665,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-23173277.569191,587916046.480243,1000.000000,0.000000
1.197605,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-29008810.778657,757760134.748213,1000.000000,0.000000
1.227545,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-29936051.993790,794456474.122494,1000.000000,0.000000
1.257485,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-25494173.053657,682323200.383208,1000.000000,0.000000
1.287425,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-16182993.929428,433167082.964979,1000.000000,0.000000
1.317365,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-3535551.453578,88911437.235247,1000.000000,0.000000
1.347305,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,10034601.185203,-282611291.957124,1000.000000,0.000000
1.377246,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,21595873.282645,-598669359.228069,1000.000000,0.000000
1.407186,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,28320748.290716,-779020655.787604,1000.000000,0.000000
1.437126,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,28195426.645512,-766835156.596833,1000.000000,0.000000
1.467066,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,20709104.067820,-549452914.965757,1000.000000,0.000000
1.497006,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,7359953.642203,-170642040.577811,1000.000000,0.000000
1.526946,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-8415668.292821,270224810.477863,1000.000000,0.000000
1.556886,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-21888082.428541,638141706.996516,1000.000000,0.000000
1.586826,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-28352485.715608,800991870.410921,1000.000000,0.000000
1.616766,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-24847314.912959,679143175.655278,1000.000000,0.000000
1.646707,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-11747350.212859,290399626.865389,1000.000000,0.000000
1.676647,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,6528424.317500,-232268227.602466,1000.000000,0.000000
1.706587,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,22450126.481137,-670639285.179632,1000.000000,0.000000
1.736527,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,28148526.549282,-803980942.616579,1000.000000,0.000000
1.766467,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,19534283.303993,-525955200.243027,1000.000000,0.000000
1.796407,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-296183.069213,58882738.314350,1000.000000,0.000000
1.826347,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-20669759.771714,633656575.400687,1000.000000,0.000000
1.856287,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-28114941.182486,813585716.907259,1000.000000,0.000000
1.886228,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-15425605.890293,410311446.889539,1000.000000,0.000000
1.916168,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,10148533.546426,-341590785.605237,1000.000000,0.000000
1.946108,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,27995224.983983,-833068275.432902,1000.000000,0.000000
1.976048,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,19394737.814822,-539162791.146901,1000.000000,0.000000
2.005988,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-10773976.857250,358630671.962177,1000.000000,0.000000
2.035928,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-29555337.660227,877399082.416993,1000.000000,0.000000
2.065868,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-8947849.898527,229887386.657635,1000.000000,0.000000
2.095808,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,26937147.784007,-820220715.605211,1000.000000,0.000000
2.125749,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,17630218.661868,-499096216.288680,1000.000000,0.000000
2.155689,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-28251572.769449,860829078.176610,1000.000000,0.000000
2.185629,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-11142610.668947,309559099.442412,1000.000000,0.000000
2.215569,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,38059033.827529,-1139481172.662939,1000.000000,0.000000
2.245509,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-31998448.614131,972367712.598270,1000.000000,0.000000
2.275449,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,15511181.827733,-475263372.313320,1000.000000,0.000000
2.305389,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-4992451.873327,154404462.173893,1000.000000,0.000000
2.335329,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,1136142.266612,-35144382.198784,1000.000000,0.000000
2.365269,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-174791.740298,5728677.408109,1000.000000,0.000000
2.395210,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,27733.324468,-659004.231910,1000.000000,0.000000
2.425150,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,5405.692384,62713.736516,1000.000000,0.000000
2.455090,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,7119.545436,5012.308419,1000.000000,0.000000
2.485030,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,7084.305035,8335.643719,1000.000000,0.000000
2.500000,-1.985075,0.029851,1.000000,0.000000,1000.000000,0.000000,7091.268290,8102.086220,1000.000000,5000.000000
2.500000,-1.955224,0.029851,1.000000,0.000000,1000.000000,0.000000,6872.093777,15074.314966,1000.000000,5000.000000
2.500000,-1.925373,0.029851,1.000000,0.000000,1000.000000,0.000000,9936.792302,-114742.365266,1000.000000,5000.000000
2.500000,-1.895522,0.029851,1.000000,0.000000,1000.000000,0.000000,-27103.280144,1481675.782332,1000.000000,5000.000000
2.500000,-1.865672,0.029851,1.000000,0.000000,1000.000000,0.000000,291133.072146,-12369581.270515,1000.000000,5000.000000
2.500000,-1.835821,0.029851,1.000000,0.000000,1000.000000,0.000000,-1694100.371796,74284156.274646,1000.000000,5000.000000
2.500000,-1.805970,0.029851,1.000000,0.000000,1000.000000,0.000000,7289336.683925,-318111238.056826,1000.000000,5000.000000
2.500000,-1.776119,0.029851,1.000000,0.000000,1000.000000,0.000000,-21816568.649444,953172234.718271,1000.000000,5000.000000
2.500000,-1.746269,0.029851,1.000000,0.000000,1000.000000,0.000000,43292786.433596,-1891491206.590866,1000.000000,5000.000000
2.500000,-1.716418,0.029851,1.000000,0.000000,1000.000000,0.000000,-48440552.914117,2125181540.919416,1000.000000,5000.000000
2.500000,-1.686567,0.029851,1.000000,0.000000,1000.000000,0.000000,10092111.679307,-467523049.506741,1000.000000,5000.000000
2.500000,-1.656716,0.029851,1.000000,0.000000,1000.000000,0.000000,38625319.492898,-1663198743.183975,1000.000000,5000.000000
2.500000,-1.626866,0.029851,1.000000,0.000000,1000.000000,0.000000,-18385906.879254,831237179.348608,1000.000000,5000.000000
2.500000,-1.597015,0.029851,1.000000,0.000000,1000.000000,0.000000,-36743858.963877,1566433121.310263,1000.000000,5000.000000
2.500000,-1.567164,0.029851,1.000000,0.000000,1000.000000,0.000000,6474475.591068,-329257858.749528,1000.000000,5000.000000
2.500000,-1.537313,0.029851,1.000000,0.000000,1000.000000,0.000000,37493042.395878,-1609304681.748674,1000.000000,5000.000000
2.500000,-1.507463,0.029851,1.000000,0.000000,1000.000000,0.000000,18434789.729887,-725150422.510505,1000.000000,5000.000000
2.500000,-1.477612,0.029851,1.000000,0.000000,1000.000000,0.000000,-20698946.063231,937783899.742594,1000.000000,5000.000000
2.500000,-1.447761,0.029851,1.000000,0.000000,1000.000000,0.000000,-36327908.510840,1524473525.900536,1000.000000,5000.000000
2.500000,-1.417910,0.029851,1.000000,0.000000,1000.000000,0.000000,-17321364.587744,646478540.766905,1000.000000,5000.000000
2.500000,-1.388060,0.029851,1.000000,0.000000,1000.000000,0.000000,15434274.519129,-733582877.942076,1000.000000,5000.000000
2.500000,-1.358209,0.029851,1.000000,0.000000,1000.000000,0.000000,34839579.371184,-1470342939.218479,1000.000000,5000.000000
2.500000,-1.328358,0.029851,1.000000,0.000000,1000.000000,0.000000,28887073.591802,-1122994571.493421,1000.000000,5000.000000
2.500000,-1.298507,0.029851,1.000000,0.000000,1000.000000,0.000000,4470151.515202,-56438949.530135,1000.000000,5000.000000
2.500000,-1.268657,0.029851,1.000000,0.000000,1000.000000,0.000000,-21703747.966421,996001406.612379,1000.000000,5000.000000
2.500000,-1.238806,0.029851,1.000000,0.000000,1000.000000,0.000000,-35013966.190826,1446038868.710231,1000.000000,5000.000000
2.500000,-1.208955,0.029851,1.000000,0.000000,1000.000000,0.000000,-29993428.398238,1126500178.884842,1000.000000,5000.000000
2.500000,-1.179104,0.029851,1.000000,0.000000,1000.000000,0.000000,-10871228.413372,274176360.648989,1000.000000,5000.000000
2.500000,-1.149254,0.029851,1.000000,0.000000,1000.000000,0.000000,12534442.577277,-670517973.283202,1000.000000,5000.000000
2.500000,-1.119403,0.029851,1.000000,0.000000,1000.000000,0.000000,30131156.900085,-1298308617.542318,1000.000000,5000.000000
2.500000,-1.089552,0.029851,1.000000,0.000000,1000.000000,0.000000,35606220.456235,-1389614522.319261,1000.000000,5000.000000
2.500000,-1.059701,0.029851,1.000000,0.000000,1000.000000,0.000000,27979062.947846,-958972469.288876,1000.000000,5000.000000
2.500000,-1.029851,0.029851,1.000000,0.000000,1000.000000,0.000000,10919868.472191,-203788425.598399,1000.000000,5000.000000
2.500000,-1.000000,0.029851,1.000000,0.000000,1000.000000,0.000000,-9322043.806527,597227992.786849,1000.000000,5000.000000
2.500000,-0.970149,0.029851,1.000000,0.000000,1000.000000,0.000000,-26329230.947005,1188028265.554226,1000.000000,5000.000000
2.500000,-0.940299,0.029851,1.000000,0.000000,1000.000000,0.000000,-35423776.176645,1408003323.687055,1000.000000,5000.000000
2.500000,-0.910448,0.029851,1.000000,0.000000,1000.000000,0.000000,-34630934.684151,1222665769.504227,1000.000000,5000.000000
2.500000,-0.880597,0.029851,1.000000,0.000000,1000.000000,0.000000,-24823343.076108,710969539.718946,1000.000000,5000.000000
2.500000,-0.850746,0.029851,1.000000,0.000000,1000.000000,0.000000,-8976006.673884,27810178.198985,1000.000000,5000.000000
2.500000,-0.820896,0.029851,1.000000,0.000000,1000.000000,0.000000,8796199.715204,-647103455.579516,1000.000000,5000.000000
2.500000,-0.791045,0.029851,1.000000,0.000000,1000.000000,0.000000,24352519.600162,-1155164112.208298,1000.000000,5000.000000
2.500000,-0.761194,0.029851,1.000000,0.000000,1000.000000,0.000000,34471823.234438,-1391332603.615599,1000.000000,5000.000000
2.500000,-0.731343,0.029851,1.000000,0.000000,1000.000000,0.000000,37327711.016356,-1320727707.285914,1000.000000,5000.000000
2.500000,-0.701493,0.029851,1.000000,0.000000,1000.000000,0.000000,32711756.486036,-975380526.625688,1000.000000,5000.000000
2.500000,-0.671642,0.029851,1.000000,0.000000,1000.000000,0.000000,21866979.869220,-439704390.379629,1000.000000,5000.000000
2.500000,-0.641791,0.029851,1.000000,0.000000,1000.000000,0.000000,7070701.683550,172170118.826832,1000.000000,5000.000000
