x,y,R,s,phi,sigma_xx,sigma_yy,tau_xy,epsilon_xx,epsilon_yy,epsilon_xy
1.000000,0.720000,1.280056,0.080000,-6151.263816,-99644.990681,98645.659395,-154808.719632,-0.000002,0.000002,-0.000003
1.080000,0.720000,1.280002,0.080000,-5276.235675,-9025.366295,6910.246617,-136616.703864,-0.000000,0.000000,-0.000003
1.160000,0.720000,1.280023,0.080000,-4319.742129,31287.042249,-32805.283623,-89571.199853,0.000001,-0.000001,-0.000002
1.240000,0.720000,1.260051,0.080000,-3539.532676,25616.531519,-26000.159941,-44070.170530,0.000000,-0.000000,-0.000001
1.320000,0.720000,1.180055,0.080000,-2903.117877,-11230.659620,11626.798774,-8046.010310,-0.000000,0.000000,-0.000000
1.400000,0.720000,1.100058,0.080000,-2178.765559,-66271.317956,67025.562229,35973.993616,-0.000001,0.000001,0.000001
1.480000,0.720000,1.020063,0.080000,-1019.621049,-126392.121039,128377.179998,134303.485859,-0.000002,0.000002,0.000003
1.560000,0.720000,0.940068,0.080000,941.979710,-149545.342110,157881.606184,378609.299075,-0.000003,0.000003,0.000007
1.640000,0.720000,0.860075,0.080000,3793.581668,25781.950806,6398.922547,944236.160886,0.000000,-0.000000,0.000018
1.720000,0.720000,0.780082,0.080000,6218.584888,940945.456557,-831817.937286,2141650.026293,0.000017,-0.000016,0.000040
1.800000,0.720000,0.700092,0.080000,1774.683216,4262245.044170,-3921772.500881,4393044.971936,0.000078,-0.000076,0.000083
1.880000,0.720000,0.620104,0.080000,-32503.334718,14909711.285515,-13897202.987620,7713270.513792,0.000275,-0.000268,0.000145
1.960000,0.720000,0.540119,0.080000,-169701.215005,47907406.706602,-46591878.520895,8404327.736485,0.000895,-0.000885,0.000158
2.040000,0.720000,0.460140,0.080000,-630669.935858,144634980.476941,-143007268.117189,-11148564.816942,0.002716,-0.002704,-0.000210
2.120000,0.720000,0.380169,0.080000,-2068869.141506,419090291.385172,-422493184.695002,-132168013.378868,0.007915,-0.007941,-0.002490
-2.120000,0.800000,0.380106,0.080000,2107482.031792,-442449197.973299,445470322.627921,-228501967.945042,-0.008353,0.008376,-0.004305
-2.040000,0.800000,0.460087,0.080000,628503.761537,-150024283.003227,148198753.524928,-32976047.420665,-0.002816,0.002802,-0.000621
-1.960000,0.800000,0.540074,0.080000,165492.498801,-48653447.101526,47246541.148458,3077301.749868,-0.000909,0.000898,0.000058
-1.880000,0.800000,0.620065,0.080000,32173.837014,-14684625.426797,13638664.194626,6379292.436458,-0.000271,0.000263,0.000120
-1.800000,0.800000,0.700057,0.080000,660.524903,-3997215.815024,3651800.480379,3901581.922320,-0.000073,0.000071,0.000074
-1.720000,0.800000,0.780051,0.080000,-2673.113185,-791682.317019,683766.592796,1890967.763179,-0.000014,0.000013,0.000036
-1.640000,0.800000,0.860047,0.080000,-114.800345,31672.564088,-61379.704366,794132.593370,0.000001,-0.000001,0.000015
-1.560000,0.800000,0.940043,0.080000,2480.731753,163860.179778,-169021.680015,281940.718035,0.000003,-0.000003,0.000005
-1.480000,0.800000,1.020039,0.080000,4084.868951,139818.941976,-138042.454309,68577.634209,0.000003,-0.000003,0.000001
-1.400000,0.800000,1.100036,0.080000,4801.595570,111421.178636,-108688.832568,529.464437,0.000002,-0.000002,0.000000
-1.320000,0.800000,1.180034,0.080000,4806.451083,102290.656609,-101202.405389,14572.155789,0.000002,-0.000002,0.000000
-1.240000,0.800000,1.200065,0.080000,4168.029935,86179.474514,-88010.146398,86471.926353,0.000002,-0.000002,0.000002
-1.160000,0.800000,1.200024,0.080000,3005.321868,17319.917862,-21661.933695,187736.854399,0.000000,-0.000000,0.000004
-1.080000,0.800000,1.200002,0.080000,1769.536486,-138756.573004,134645.799792,259081.141687,-0.000003,0.000003,0.000005
-1.000000,0.800000,1.200060,0.080000,1451.176156,-367216.597172,367823.276297,215021.591546,-0.000007,0.000007,0.000004
-0.920000,0.800000,1.200028,0.080000,3477.362642,-579609.114456,588829.309251,-14003.841518,-0.000011,0.000011,-0.000000
-0.840000,0.800000,1.200001,0.080000,9154.597070,-631731.689503,649836.016199,-419975.287557,-0.000012,0.000012,-0.000008
-0.760000,0.800000,1.200055,0.080000,18774.117794,-392669.953156,414655.146517,-877504.571369,-0.000008,0.000008,-0.000017
-0.680000,0.800000,1.200031,0.080000,30809.947117,162837.610653,-145839.031645,-1166930.654207,0.000003,-0.000003,-0.000022
-0.600000,0.800000,1.200001,0.080000,41778.269893,894513.590123,-890932.391554,-1068765.948917,0.000017,-0.000017,-0.000020
-0.520000,0.800000,1.200051,0.080000,47121.770524,1519333.254372,-1532206.685319,-489956.239318,0.000029,-0.000029,-0.000009
-0.440000,0.800000,1.200035,0.080000,42970.914526,1724850.279962,-1749251.065509,448967.177341,0.000033,-0.000033,0.000008
-0.360000,0.800000,1.200000,0.080000,28077.398467,1325148.066989,-1349898.215439,1426723.454319,0.000025,-0.000025,0.000027
-0.280000,0.800000,1.200046,0.080000,4955.777453,377624.458893,-390728.211715,2044608.787945,0.000007,-0.000007,0.000039
-0.200000,0.800000,1.200038,0.080000,-20485.139752,-809338.443942,814379.769043,2007917.488236,-0.000015,0.000015,0.000038
-0.120000,0.800000,1.200000,0.080000,-40863.553850,-1793789.531275,1814288.759533,1275044.714570,-0.000034,0.000034,0.000024
-0.040000,0.800000,1.200042,0.080000,-50068.278846,-2191897.242275,2217068.464995,94533.851584,-0.000041,0.000042,0.000002
0.040000,0.800000,1.200042,0.080000,-45636.954297,-1851106.608995,1867467.823543,-1094487.042524,-0.000035,0.000035,-0.000021
0.120000,0.800000,1.200000,0.080000,-29697.775545,-918693.307588,916949.516103,-1852988.949354,-0.000017,0.000017,-0.000035
0.200000,0.800000,1.200038,0.080000,-8052.067756,228051.319376,-248289.001590,-1931458.614511,0.000004,-0.000005,-0.000036
0.280000,0.800000,1.200046,0.080000,12168.476839,1153997.284086,-1184111.023914,-1367047.273814,0.000022,-0.000022,-0.000026
0.360000,0.800000,1.200000,0.080000,25202.885515,1554702.298720,-1581530.734573,-445807.223482,0.000029,-0.000030,-0.000008
0.440000,0.800000,1.200035,0.080000,28552.354117,1370987.447841,-1383369.825904,443869.655312,0.000026,-0.000026,0.000008
0.520000,0.800000,1.200051,0.080000,23351.654187,781476.130654,-775386.086800,988265.168798,0.000015,-0.000015,0.000019
0.600000,0.800000,1.200001,0.080000,13265.122384,89395.840972,-69112.553653,1068685.551860,0.000002,-0.000001,0.000020
0.680000,0.800000,1.200031,0.080000,2606.515309,-429019.645642,453954.308963,775039.635341,-0.000008,0.000008,0.000015
0.760000,0.800000,1.200055,0.080000,-5379.013909,-636087.432657,656079.017564,322277.703930,-0.000012,0.000012,0.000006
0.840000,0.800000,1.200001,0.080000,-9378.163365,-557351.076785,567120.957404,-72715.861591,-0.000011,0.000011,-0.000001
0.920000,0.800000,1.200028,0.080000,-9861.072508,-325036.998716,324996.633870,-285479.025267,-0.000006,0.000006,-0.000005
1.000000,0.800000,1.200060,0.080000,-8266.925217,-87175.443945,81661.854466,-309455.850738,-0.000002,0.000002,-0.000006
1.080000,0.800000,1.200002,0.080000,-6084.160450,62990.298952,-68960.241876,-217778.207853,0.000001,-0.000001,-0.000004
1.160000,0.800000,1.200024,0.080000,-4264.216721,107447.800401,-110754.156502,-99364.272865,0.000002,-0.000002,-0.000002
1.240000,0.800000,1.200065,0.080000,-3100.339231,80001.813302,-80093.479061,-10375.326037,0.000002,-0.000002,-0.000000
1.320000,0.800000,1.180034,0.080000,-2431.618642,28311.305309,-26163.560389,39857.737237,0.000001,-0.000001,0.000001
1.400000,0.800000,1.100036,0.080000,-1939.898712,-9780.406735,13414.436165,75781.467342,-0.000000,0.000000,0.000001
1.480000,0.800000,1.020039,0.080000,-1393.374611,-1903.696351,8227.304377,134547.084373,-0.000000,0.000000,0.000003
1.560000,0.800000,0.940043,0.080000,-865.525498,113287.731256,-99062.599466,246695.236325,0.000002,-0.000002,0.000005
1.640000,0.800000,0.860047,0.080000,-1151.993285,497586.191528,-462432.826465,399336.442920,0.000009,-0.000009,0.000008
1.720000,0.800000,0.780051,0.080000,-4851.759414,1549368.915928,-1465111.550646,399609.275726,0.000029,-0.000028,0.000008
1.800000,0.800000,0.700057,0.080000,-18997.457432,4147139.431510,-3960839.381620,-617198.995724,0.000077,-0.000076,-0.000012
1.880000,0.800000,0.620065,0.080000,-60776.846249,9959016.088454,-9601035.969397,-5831709.600769,0.000186,-0.000183,-0.000110
1.960000,0.800000,0.540074,0.080000,-168104.477595,21373417.275349,-21360971.772417,-27574563.310741,0.000403,-0.000403,-0.000520
2.040000,0.800000,0.460087,0.080000,-412244.027369,36565660.545670,-36675925.881819,-98995067.614811,0.000690,-0.000690,-0.001865
2.120000,0.800000,0.380106,0.080000,-880736.987913,29873210.965119,-30298456.964015,-349982044.002647,0.000565,-0.000568,-0.006594
-2.120000,0.880000,0.380000,0.080000,566283.435706,63832398.683061,-64338718.744300,-384163430.616485,0.001206,-0.001209,-0.007238
-2.040000,0.880000,0.460000,0.080000,324283.769162,-13420571.402316,13815849.513549,-107143163.880630,-0.000255,0.000258,-0.002019
-1.960000,0.880000,0.540000,0.080000,141114.705196,-15442432.506204,15673171.679208,-29599212.190810,-0.000292,0.000294,-0.000558
-1.880000,0.880000,0.620000,0.080000,52924.192790,-8218064.542616,7967561.690854,-6282450.960654,-0.000153,0.000152,-0.000118
-1.800000,0.880000,0.700000,0.080000,18135.027420,-3518975.227079,3363699.834230,-755785.313459,-0.000065,0.000064,-0.000014
-1.720000,0.880000,0.780000,0.080000,6721.895956,-1292396.507846,1219045.827261,322729.296731,-0.000024,0.000023,0.000006
-1.640000,0.880000,0.860000,0.080000,4044.420010,-396247.799265,366488.120404,336162.514064,-0.000007,0.000007,0.000006
-1.560000,0.880000,0.940000,0.080000,4108.822306,-82260.391928,72722.926240,180767.303417,-0.000001,0.000001,0.000003
-1.480000,0.880000,1.020000,0.080000,4777.857377,21198.476384,-21760.546095,50738.854315,0.000000,-0.000000,0.000001
-1.400000,0.880000,1.100000,0.080000,5333.067055,80440.621666,-77877.035480,-22390.752346,0.000002,-0.000001,-0.000000
-1.320000,0.880000,1.120003,0.080000,5376.902483,151860.117777,-150726.165389,-17511.253459,0.000003,-0.000003,-0.000000
-1.240000,0.880000,1.120069,0.080000,4461.346235,212059.741624,-216264.385779,93762.164655,0.000004,-0.000004,0.000002
-1.160000,0.880000,1.120026,0.080000,2231.381067,175588.758823,-186244.536458,305959.448523,0.000003,-0.000003,0.000006
-1.080000,0.880000,1.120002,0.080000,-1047.075232,-53728.806942,40880.284409,528399.029808,-0.000001,0.000001,0.000010
-1.000000,0.880000,1.120064,0.080000,-3904.961865,-492513.286841,486825.726107,580887.944772,-0.000009,0.000009,0.000011
-0.920000,0.880000,1.120030,0.080000,-3591.954357,-998574.428689,1009721.267839,274890.936273,-0.000019,0.000019,0.000005
-0.840000,0.880000,1.120001,0.080000,3019.395906,-1278413.211085,1309152.642445,-443286.105687,-0.000024,0.000024,-0.000008
-0.760000,0.880000,1.120059,0.080000,17608.871779,-1018859.467109,1060314.293260,-1377648.509829,-0.000019,0.000020,-0.000026
-0.680000,0.880000,1.120033,0.080000,38484.765059,-92732.478365,126553.743845,-2098985.052486,-0.000002,0.000002,-0.000040
-0.600000,0.880000,1.120001,0.080000,59827.682845,1285718.435195,-1278193.660574,-2127821.807000,0.000024,-0.000024,-0.000040
-0.520000,0.880000,1.120054,0.080000,73049.095192,2577455.907064,-2603966.388726,-1207243.483917,0.000049,-0.000049,-0.000023
-0.440000,0.880000,1.120037,0.080000,70147.170413,3138460.092660,-3189526.851821,490026.010378,0.000059,-0.000060,0.000009
-0.360000,0.880000,1.120000,0.080000,47692.835423,2547170.017719,-2599289.059571,2361301.894109,0.000048,-0.000049,0.000044
-0.280000,0.880000,1.120050,0.080000,9422.170496,863415.360173,-890685.754724,3613406.382127,0.000016,-0.000017,0.000068
-0.200000,0.880000,1.120041,0.080000,-34158.850865,-1336517.655682,1348554.351909,3636010.300128,-0.000025,0.000025,0.000069
-0.120000,0.880000,1.120000,0.080000,-69364.913656,-3189163.470393,3235251.486219,2317087.604565,-0.000060,0.000061,0.000044
-0.040000,0.880000,1.120045,0.080000,-84691.637087,-3933832.033191,3991097.724796,128907.924736,-0.000074,0.000075,0.000002
0.040000,0.880000,1.120045,0.080000,-75529.584979,-3268463.889660,3307942.891279,-2070132.395194,-0.000062,0.000062,-0.000039
0.120000,0.880000,1.120000,0.080000,-46030.362097,-1490115.007896,1491570.115524,-3423556.744161,-0.000028,0.000028,-0.000065
0.200000,0.880000,1.120041,0.080000,-7257.859018,650442.391740,-688325.901160,-3461170.646559,0.000012,-0.000013,-0.000065
0.280000,0.880000,1.120050,0.080000,27472.558806,2303137.751249,-2362510.900331,-2289946.861853,0.000044,-0.000044,-0.000043
0.360000,0.880000,1.120000,0.080000,47870.832734,2900662.700822,-2954103.611993,-504952.557985,0.000055,-0.000055,-0.000010
0.440000,0.880000,1.120037,0.080000,50198.027696,2380042.465708,-2404571.265546,1120530.061032,0.000045,-0.000045,0.000021
0.520000,0.880000,1.120054,0.080000,37667.146437,1147534.647735,-1135450.911221,1997594.902944,0.000022,-0.000021,0.000038
0.600000,0.880000,1.120001,0.080000,17932.815304,-171498.112335,210473.617082,1954017.876037,-0.000003,0.000004,0.000037
0.680000,0.880000,1.120033,0.080000,-785.154580,-1049224.676262,1094919.662177,1236543.792102,-0.000020,0.000020,0.000023
0.760000,0.880000,1.120059,0.080000,-12985.098756,-1271360.326896,1304554.180396,313805.605027,-0.000024,0.000024,0.000006
0.840000,0.880000,1.120001,0.080000,-17232.471601,-959848.757661,971370.089305,-388206.465634,-0.000018,0.000018,-0.000007
0.920000,0.880000,1.120030,0.080000,-15425.213175,-426991.200112,419867.377821,-669842.469185,-0.000008,0.000008,-0.000013
1.000000,0.880000,1.120064,0.080000,-10868.802784,26655.780379,-41937.385956,-582387.645185,0.000001,-0.000001,-0.000011
1.080000,0.880000,1.120002,0.080000,-6407.588163,249829.407720,-262803.633209,-319557.628931,0.000005,-0.000005,-0.000006
1.160000,0.880000,1.120026,0.080000,-3468.438218,257549.323415,-263013.912873,-71339.214531,0.000005,-0.000005,-0.000001
1.240000,0.880000,1.120069,0.080000,-2133.416076,156372.845466,-154941.715304,67828.715233,0.000003,-0.000003,0.000001
1.320000,0.880000,1.120003,0.080000,-1789.887197,52719.112428,-47829.908608,104021.463608,0.000001,-0.000001,0.000002
1.400000,0.880000,1.100000,0.080000,-1794.155150,4825.638600,784.599426,91840.163255,0.000000,-0.000000,0.000002
1.480000,0.880000,1.020000,0.080000,-1846.351860,30491.878862,-24413.036296,76074.512931,0.000001,-0.000000,0.000001
1.560000,0.880000,0.940000,0.080000,-2116.527917,143341.500436,-134958.057989,51625.386045,0.000003,-0.000003,0.000001
1.640000,0.880000,0.860000,0.080000,-3339.727309,377922.750519,-366032.822016,-80577.206723,0.000007,-0.000007,-0.000002
1.720000,0.880000,0.780000,0.080000,-7021.224564,748459.406479,-741834.664438,-631489.435442,0.000014,-0.000014,-0.000012
1.800000,0.880000,0.700000,0.080000,-15429.629433,973747.920279,-1026411.613841,-2445504.519225,0.000019,-0.000019,-0.000046
1.880000,0.880000,0.620000,0.080000,-29397.909020,-663262.676024,322158.096109,-7654219.024014,-0.000011,0.000008,-0.000144
1.960000,0.880000,0.540000,0.080000,-35835.936566,-11932088.054088,11070394.219249,-21639760.386379,-0.000220,0.000213,-0.000408
2.040000,0.880000,0.460000,0.080000,45458.170002,-61988841.044040,60821963.624367,-51894664.874768,-0.001161,0.001153,-0.000978
2.120000,0.880000,0.380000,0.080000,566906.319881,-250887965.758210,252811795.073472,-111250895.047773,-0.004738,0.004752,-0.002096
-2.120000,0.960000,0.380136,0.080000,-745544.413554,294348275.694672,-296394570.131938,-25164152.602808,0.005557,-0.005573,-0.000474
-2.040000,0.960000,0.460112,0.080000,-101873.518716,74068256.287997,-72725338.549150,-32746094.680097,0.001388,-0.001378,-0.000617
-1.960000,0.960000,0.540095,0.080000,16981.460085,15473091.580571,-14487908.361564,-16809773.641667,0.000286,-0.000279,-0.000317
-1.880000,0.960000,0.620083,0.080000,23659.402300,1813502.747797,-1403383.040085,-6415627.141276,0.000032,-0.000029,-0.000121
-1.800000,0.960000,0.700074,0.080000,14908.593173,-529651.719166,605033.309271,-2065142.900326,-0.000010,0.000011,-0.000039
-1.720000,0.960000,0.780066,0.080000,8744.115897,-555459.981527,557270.854346,-506974.975622,-0.000010,0.000010,-0.000010
-1.640000,0.960000,0.860060,0.080000,6044.376853,-305839.356627,297980.964160,-42688.788791,-0.000006,0.000006,-0.000001
-1.560000,0.960000,0.940055,0.080000,5340.568741,-149530.950729,145580.701125,35690.601113,-0.000003,0.000003,0.000001
-1.480000,0.960000,1.020050,0.080000,5627.140918,-69675.586875,71905.339772,-22574.796016,-0.000001,0.000001,-0.000000
-1.400000,0.960000,1.040025,0.080000,6362.152005,24306.985706,-17491.592931,-120544.219179,0.000000,-0.000000,-0.000002
-1.320000,0.960000,1.040003,0.080000,6920.237676,201287.597806,-195861.993274,-161354.267772,0.000004,-0.000004,-0.000003
-1.240000,0.960000,1.040075,0.080000,6179.330713,431713.651025,-436783.644532,-15506.013255,0.000008,-0.000008,-0.000000
-1.160000,0.960000,1.040028,0.080000,2727.418367,540527.942938,-561865.306683,396531.016539,0.000010,-0.000010,0.000007
-1.080000,0.960000,1.040002,0.080000,-4040.399984,270209.215884,-301978.265172,964829.083681,0.000005,-0.000006,0.000018
-1.000000,0.960000,1.040069,0.080000,-12347.890327,-521398.772972,498706.275823,1329435.020859,-0.000010,0.000010,0.000025
-0.920000,0.960000,1.040032,0.080000,-17210.432547,-1638704.788498,1648775.086204,1022547.069261,-0.000031,0.000031,0.000019
-0.840000,0.960000,1.040001,0.080000,-11701.936211,-2498278.898743,2551773.935216,-206100.211159,-0.000047,0.000048,-0.000004
-0.760000,0.960000,1.040064,0.080000,9410.564122,-2375477.690365,2457135.871769,-2080646.937258,-0.000045,0.000046,-0.000039
-0.680000,0.960000,1.040036,0.080000,45207.920628,-862287.114543,933694.714794,-3765082.704734,-0.000017,0.000017,-0.000071
-0.600000,0.960000,1.040001,0.080000,86155.585703,1742768.885863,-1723453.603278,-4217487.475320,0.000033,-0.000033,-0.000079
-0.520000,0.960000,1.040058,0.080000,116016.754702,4407054.350735,-4459428.489347,-2782957.680878,0.000083,-0.000084,-0.000052
-0.440000,0.960000,1.040040,0.080000,118282.754038,5794300.927590,-5900449.461812,320455.257099,0.000110,-0.000111,0.000006
-0.360000,0.960000,1.040000,0.080000,84444.179396,4958900.801797,-5069308.992905,3949271.694302,0.000094,-0.000095,0.000074
-0.280000,0.960000,1.040053,0.080000,19812.347345,1920160.014119,-1978765.995712,6506160.632697,0.000037,-0.000037,0.000123
-0.200000,0.960000,1.040044,0.080000,-56646.251590,-2229193.444124,2254598.894282,6717059.210726,-0.000042,0.000042,0.000127
-0.120000,0.960000,1.040000,0.080000,-119117.120512,-5777735.163162,5877036.476844,4302889.861953,-0.000109,0.000110,0.000081
-0.040000,0.960000,1.040049,0.080000,-145560.934001,-7197956.096555,7322810.027186,175356.386374,-0.000136,0.000137,0.000003
0.040000,0.960000,1.040049,0.080000,-127180.701949,-5884347.496048,5972860.490856,-3963379.887279,-0.000111,0.000112,-0.000075
0.120000,0.960000,1.040000,0.080000,-72165.372075,-2443283.337430,2451927.937903,-6419036.868715,-0.000046,0.000046,-0.000121
0.200000,0.960000,1.040044,0.080000,-1919.320560,1612734.611173,-1687139.704831,-6293132.001033,0.000031,-0.000031,-0.000119
0.280000,0.960000,1.040053,0.080000,58325.090862,4601341.625290,-4721150.111438,-3862245.273107,0.000087,-0.000088,-0.000073
0.360000,0.960000,1.040000,0.080000,89950.137296,5452560.498483,-5560041.483858,-371797.444465,0.000103,-0.000104,-0.000007
0.440000,0.960000,1.040040,0.080000,87604.273047,4142294.764033,-4189819.372645,2622846.283272,0.000078,-0.000079,0.000049
0.520000,0.960000,1.040058,0.080000,59374.144236,1582296.908524,-1555373.908502,4006130.119159,0.000030,-0.000029,0.000075
0.600000,0.960000,1.040001,0.080000,21151.204776,-931909.040121,1010775.791207,3555426.650867,-0.000018,0.000019,0.000067
0.680000,0.960000,1.040036,0.080000,-11396.922467,-2387396.890979,2474739.102630,1896107.349362,-0.000045,0.000046,0.000036
0.760000,0.960000,1.040064,0.080000,-29128.107879,-2475266.616197,2531892.315903,43032.681071,-0.000047,0.000047,0.000001
0.840000,0.960000,1.040001,0.080000,-31384.127930,-1580962.110504,1591174.146687,-1170156.968703,-0.000030,0.000030,-0.000022
0.920000,0.960000,1.040032,0.080000,-23647.080921,-421733.842224,396318.712170,-1448987.083909,-0.000008,0.000008,-0.000027
1.000000,0.960000,1.040069,0.080000,-13116.219902,401437.541740,-437572.066134,-1029236.898325,0.000008,-0.000008,-0.000019
1.080000,0.960000,1.040002,0.080000,-4968.225892,668107.340709,-693310.642234,-388704.012223,0.000013,-0.000013,-0.000007
1.160000,0.960000,1.040028,0.080000,-947.251418,515449.997108,-521983.145059,83942.755113,0.000010,-0.000010,0.000002
1.240000,0.960000,1.040075,0.080000,-170.010278,225722.034467,-218812.627720,257159.515313,0.000004,-0.000004,0.000005
1.320000,0.960000,1.040003,0.080000,-855.586193,13931.584027,-3353.352935,214272.330464,0.000000,-0.000000,0.000004
1.400000,0.960000,1.040025,0.080000,-1670.722712,-54506.657912,62223.932169,103085.026091,-0.000001,0.000001,0.000002
1.480000,0.960000,1.020050,0.080000,-2163.678490,-19438.013205,23038.300339,12313.214107,-0.000000,0.000000,0.000000
1.560000,0.960000,0.940055,0.080000,-2536.758044,52772.454723,-52649.919681,-66043.393700,0.000001,-0.000001,-0.000001
1.640000,0.960000,0.860060,0.080000,-3228.177223,90267.158357,-97550.521453,-219504.913135,0.000002,-0.000002,-0.000004
1.720000,0.960000,0.780066,0.080000,-4417.320475,-81774.750800,47357.210075,-592597.953052,-0.000001,0.000001,-0.000011
1.800000,0.960000,0.700074,0.080000,-4796.342090,-1057631.158284,933541.093662,-1314685.780137,-0.000019,0.000018,-0.000025
1.880000,0.960000,0.620083,0.080000,2519.083693,-4686672.775811,4298741.010991,-2007680.629960,-0.000086,0.000083,-0.000038
1.960000,0.960000,0.540095,0.080000,42534.453787,-16431010.683423,15956881.329684,1343604.127610,-0.000307,0.000303,0.000025
2.040000,0.960000,0.460112,0.080000,193148.687318,-49303743.197973,48738244.729915,25849323.223785,-0.000926,0.000921,0.000487
2.120000,0.960000,0.380136,0.080000,672027.852181,-130082085.775420,131192874.138213,154946506.917947,-0.002457,0.002465,0.002919
-2.120000,1.040000,0.380136,0.080000,-482240.801494,54063835.934592,-54434738.682043,200695473.833328,0.001021,-0.001023,0.003781
-2.040000,1.040000,0.460112,0.080000,-154228.326365,32929658.302194,-32578940.488347,38487082.847147,0.000618,-0.000616,0.000725
-1.960000,1.040000,0.540095,0.080000,-34188.564929,13009200.667654,-12714964.260850,5301776.092460,0.000243,-0.000241,0.000100
-1.880000,1.040000,0.620083,0.080000,326.796087,4012456.907031,-3685412.802542,-759815.877606,0.000074,-0.000071,-0.000014
-1.800000,1.040000,0.700074,0.080000,7210.416436,967064.515787,-855582.594634,-864384.690872,0.000018,-0.000017,-0.000016
-1.720000,1.040000,0.780066,0.080000,7158.878257,108658.161959,-77150.268429,-402679.606092,0.000002,-0.000002,-0.000008
-1.640000,1.040000,0.860060,0.080000,6186.450718,-78397.638512,83537.323475,-105232.016680,-0.000002,0.000002,-0.000002
-1.560000,1.040000,0.940055,0.080000,5676.295107,-132236.806352,132239.284587,5714.272526,-0.000002,0.000002,0.000000
-1.480000,1.040000,0.960087,0.080000,6017.903203,-178107.944202,184354.362404,-53072.247800,-0.000003,0.000003,-0.000001
-1.400000,1.040000,0.960027,0.080000,7476.529032,-131829.302229,148925.133655,-267004.417206,-0.000003,0.000003,-0.000005
-1.320000,1.040000,0.960004,0.080000,9697.147359,169652.061944,-149786.724007,-498395.624662,0.000003,-0.000003,-0.000009
-1.240000,1.040000,0.960081,0.080000,10737.454730,754999.842740,-753800.037074,-425056.664966,0.000014,-0.000014,-0.000008
-1.160000,1.040000,0.960031,0.080000,6965.906694,1303278.193071,-1340955.137589,282780.930811,0.000025,-0.000025,0.000005
-1.080000,1.040000,0.960002,0.080000,-4894.801469,1177719.603519,-1249793.868001,1581655.735554,0.000023,-0.000023,0.000030
-1.000000,1.040000,0.960075,0.080000,-23851.721566,-150083.989558,83801.181555,2787507.795556,-0.000002,0.000002,0.000053
-0.920000,1.040000,0.960035,0.080000,-41483.881820,-2506641.243643,2503589.014583,2790007.748678,-0.000047,0.000047,0.000053
-0.840000,1.040000,0.960001,0.080000,-43147.262279,-4756927.749757,4850625.650419,783637.053059,-0.000090,0.000091,0.000015
-0.760000,1.040000,0.960069,0.080000,-15060.342596,-5254039.759122,5419673.870510,-2932765.404410,-0.000100,0.000101,-0.000055
-0.680000,1.040000,0.960039,0.080000,45552.518684,-2862644.626156,3018920.948260,-6734330.026554,-0.000055,0.000056,-0.000127
-0.600000,1.040000,0.960001,0.080000,123561.374375,2081042.790446,-2028793.553756,-8358027.158906,0.000039,-0.000039,-0.000157
-0.520000,1.040000,0.960063,0.080000,188143.509068,7584187.143450,-7684919.062861,-6202649.634793,0.000143,-0.000144,-0.000117
-0.440000,1.040000,0.960043,0.080000,205193.317675,10851763.808130,-11072033.646108,-461470.480853,0.000206,-0.000207,-0.000009
-0.360000,1.040000,0.960000,0.080000,154621.324828,9774644.262177,-10009657.554346,6668663.915467,0.000185,-0.000187,0.000126
-0.280000,1.040000,0.960058,0.080000,43349.893934,4204424.651518,-4332480.468012,11931657.790251,0.000080,-0.000081,0.000225
-0.200000,1.040000,0.960048,0.080000,-93851.670640,-3755049.605846,3805625.434615,12647970.629308,-0.000071,0.000071,0.000238
-0.120000,1.040000,0.960000,0.080000,-207468.019322,-10664887.720925,10874698.587704,8152635.876813,-0.000202,0.000204,0.000154
-0.040000,1.040000,0.960053,0.080000,-254580.109080,-13420982.729226,13687776.066409,233901.493957,-0.000254,0.000256,0.000004
0.040000,1.040000,0.960053,0.080000,-218105.946480,-10796695.163515,10988397.337384,-7687476.541959,-0.000204,0.000206,-0.000145
0.120000,1.040000,0.960000,0.080000,-114390.160380,-4043877.994320,4067391.848563,-12216519.399751,-0.000076,0.000076,-0.000230
0.200000,1.040000,0.960048,0.080000,14573.832777,3755541.153662,-3906995.160789,-11613396.264854,0.000072,-0.000073,-0.000219
0.280000,1.040000,0.960058,0.080000,120267.955231,9231025.125670,-9477041.798192,-6554731.820107,0.000175,-0.000177,-0.000123
0.360000,1.040000,0.960000,0.080000,168569.240599,10339831.936431,-10557844.184002,337281.904498,0.000196,-0.000198,0.000006
0.440000,1.040000,0.960043,0.080000,152450.567709,7225414.754775,-7316009.078708,5902521.475272,0.000137,-0.000137,0.000111
0.520000,1.040000,0.960063,0.080000,91138.741956,1918225.625313,-1854483.243464,8007246.746989,0.000036,-0.000035,0.000151
0.600000,1.040000,0.960001,0.080000,17568.722578,-2882378.929315,3047951.171652,6438681.646452,-0.000055,0.000056,0.000121
0.680000,1.040000,0.960039,0.080000,-38341.004536,-5221986.924318,5394334.672435,2715880.381526,-0.000099,0.000101,0.000051
0.760000,1.040000,0.960069,0.080000,-61847.962056,-4721626.186634,4819570.823431,-967961.874966,-0.000090,0.000090,-0.000018
0.840000,1.040000,0.960001,0.080000,-55826.541387,-2443409.000679,2440903.180849,-2984430.786529,-0.000046,0.000046,-0.000056
0.920000,1.040000,0.960035,0.080000,-34283.170413,-8483.041917,-62264.593979,-2969957.063414,0.000000,-0.000001,-0.000056
