xm,ym,length,xnormal,ynormal,Tx,Ty,F,phi,dF_dn,dphi_dn
-0.688623,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000000.000000,0.000000,617018128985.407104,0.000000,0.000000
-0.658683,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000000.000000,0.000000,858470928053.967285,0.000000,0.000000
-0.628743,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000000.000000,0.000000,1016403259386.072998,0.000000,0.000000
-0.598802,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000000.000000,0.000000,1077926314424.475952,0.000000,0.000000
-0.568862,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000000.000000,0.000000,1039385433127.255981,0.000000,0.000000
-0.538922,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000000.000000,0.000000,906275305804.455688,0.000000,0.000000
-0.508982,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000000.000000,0.000000,692389896477.114868,0.000000,0.000000
-0.479042,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000000.000000,0.000000,417675721793.563416,0.000000,0.000000
-0.449102,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000000.000000,0.000000,107105114889.330536,0.000000,0.000000
-0.419162,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000000.000000,0.000000,-212511021697.523163,0.000000,0.000000
-0.389222,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000000.000000,0.000000,-514240010638.884583,0.000000,0.000000
-0.359281,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000000.000000,0.000000,-773333591728.184082,0.000000,0.000000
-0.329341,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000000.000000,0.000000,-969000716415.411621,0.000000,0.000000
-0.299401,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000000.000000,0.000000,-1085939245560.547363,0.000000,0.000000
-0.269461,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000000.000000,0.000000,-1115544628571.955811,0.000000,0.000000
-0.239521,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000000.000000,0.000000,-1055963954627.797485,0.000000,0.000000
-0.209581,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000000.000000,0.000000,-912603068163.877808,0.000000,0.000000
-0.179641,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000000.000000,0.000000,-696838804994.676025,0.000000,0.000000
-0.149701,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000000.000000,0.000000,-425918631434.044922,0.000000,0.000000
-0.119760,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000000.000000,0.000000,-120811366200.240631,0.000000,0.000000
-0.089820,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000000.000000,0.000000,194773111348.688812,0.000000,0.000000
-0.059880,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000000.000000,0.000000,496659318118.495361,0.000000,0.000000
-0.029940,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000000.000000,0.000000,761540471011.916016,0.000000,0.000000
0.000000,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000000.000000,0.000000,968882452850.151123,0.000000,0.000000
0.029940,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000000.000000,0.000000,1102692523157.112305,0.000000,0.000000
0.059880,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000000.000000,0.000000,1152102473117.865967,0.000000,0.000000
0.089820,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000000.000000,0.000000,1112701897413.464355,0.000000,0.000000
0.119760,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000000.000000,0.000000,986790479481.624512,0.000000,0.000000
0.149701,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000000.000000,0.000000,783274239085.282593,0.000000,0.000000
0.179641,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000000.000000,0.000000,517058798427.234802,0.000000,0.000000
0.209581,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000000.000000,0.000000,208232964518.895660,0.000000,0.000000
0.239521,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000000.000000,0.000000,-119448840570.514786,0.000000,0.000000
0.269461,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000000.000000,0.000000,-440420668643.528076,0.000000,0.000000
0.299401,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000000.000000,0.000000,-728633967791.699463,0.000000,0.000000
0.329341,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000000.000000,0.000000,-960281355360.077393,0.000000,0.000000
0.359281,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000000.000000,0.000000,-1115637459453.453369,0.000000,0.000000
0.389222,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000000.000000,0.000000,-1180027336457.651855,0.000000,0.000000
0.419162,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000000.000000,0.000000,-1146143332029.766602,0.000000,0.000000
0.449102,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000000.000000,0.000000,-1014592209668.563354,0.000000,0.000000
0.479042,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000000.000000,0.000000,-794378721011.976318,0.000000,0.000000
0.508982,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000000.000000,0.000000,-502322771051.678528,0.000000,0.000000
0.538922,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000000.000000,0.000000,-162630659891.981415,0.000000,0.000000
0.568862,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000000.000000,0.000000,195605346118.786255,0.000000,0.000000
0.598802,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000000.000000,0.000000,539773927859.455872,0.000000,0.000000
0.628743,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000000.000000,0.000000,837151187502.098877,0.000000,0.000000
0.658683,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000000.000000,0.000000,1057628073520.520142,0.000000,0.000000
0.688623,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000000.000000,0.000000,1177099236513.703613,0.000000,0.000000
0.718563,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000000.000000,0.000000,1179907938324.976318,0.000000,0.000000
0.748503,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000000.000000,0.000000,1061506115959.813354,0.000000,0.000000
0.778443,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000000.000000,0.000000,829693541244.839478,0.000000,0.000000
0.808383,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000000.000000,0.000000,505156518458.474854,0.000000,0.000000
0.838323,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000000.000000,0.000000,120270261967.192993,0.000000,0.000000
0.868263,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000000.000000,0.000000,-283578891253.377869,0.000000,0.000000
0.898204,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000000.000000,0.000000,-659589079118.876099,0.000000,0.000000
0.928144,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000000.000000,0.000000,-960689852474.563843,0.000000,0.000000
0.958084,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000000.000000,0.000000,-1145435312356.839600,0.000000,0.000000
0.988024,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000000.000000,0.000000,-1184233524190.453857,0.000000,0.000000
1.017964,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000000.000000,0.000000,-1064418684646.885742,0.000000,0.000000
1.047904,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000000.000000,0.000000,-794686190388.370850,0.000000,0.000000
1.077844,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000000.000000,0.000000,-405626144275.003235,0.000000,0.000000
1.107784,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000000.000000,0.000000,50439589185.633347,0.000000,0.000000
1.137725,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000000.000000,0.000000,506421809683.667908,0.000000,0.000000
1.167665,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000000.000000,0.000000,887714508120.306274,0.000000,0.000000
1.197605,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000000.000000,0.000000,1125097904231.761719,0.000000,0.000000
1.227545,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000000.000000,0.000000,1167238514616.156738,0.000000,0.000000
1.257485,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000000.000000,0.000000,993644495681.538940,0.000000,0.000000
1.287425,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000000.000000,0.000000,623494615718.716553,0.000000,0.000000
1.317365,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000000.000000,0.000000,118826881313.771561,0.000000,0.000000
1.347305,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000000.000000,0.000000,-421776479115.437317,0.000000,0.000000
1.377246,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000000.000000,0.000000,-878956368457.821411,0.000000,0.000000
1.407186,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000000.000000,0.000000,-1137667642920.009277,0.000000,0.000000
1.437126,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000000.000000,0.000000,-1117083446419.361084,0.000000,0.000000
1.467066,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000000.000000,0.000000,-799957555882.390259,0.000000,0.000000
1.497006,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000000.000000,0.000000,-250253738514.813232,0.000000,0.000000
1.526946,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000000.000000,0.000000,388397865367.757629,0.000000,0.000000
1.556886,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000000.000000,0.000000,921508175982.785522,0.000000,0.000000
1.586826,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000000.000000,0.000000,1158931756631.532959,0.000000,0.000000
1.616766,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000000.000000,0.000000,985944448538.795166,0.000000,0.000000
1.646707,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000000.000000,0.000000,427564818712.790771,0.000000,0.000000
1.676647,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000000.000000,0.000000,-325633801552.541809,0.000000,0.000000
1.706587,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000000.000000,0.000000,-960144892566.539673,0.000000,0.000000
1.736527,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000000.000000,0.000000,-1157996230010.574463,0.000000,0.000000
1.766467,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000000.000000,0.000000,-764506417088.138794,0.000000,0.000000
1.796407,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000000.000000,0.000000,73018629024.504807,0.000000,0.000000
1.826347,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000000.000000,0.000000,901402371370.996582,0.000000,0.000000
1.856287,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000000.000000,0.000000,1167666193599.997559,0.000000,0.000000
1.886228,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000000.000000,0.000000,597462160779.047974,0.000000,0.000000
1.916168,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000000.000000,0.000000,-478204056837.707520,0.000000,0.000000
1.946108,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000000.000000,0.000000,-1188893921850.178711,0.000000,0.000000
1.976048,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000000.000000,0.000000,-778296564217.208374,0.000000,0.000000
2.005988,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000000.000000,0.000000,502560163551.555603,0.000000,0.000000
2.035928,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000000.000000,0.000000,1251904258187.074707,0.000000,0.000000
2.065868,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000000.000000,0.000000,336426771633.043945,0.000000,0.000000
2.095808,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000000.000000,0.000000,-1165071917430.057861,0.000000,0.000000
2.125749,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000000.000000,0.000000,-717307071507.804077,0.000000,0.000000
2.155689,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000000.000000,0.000000,1222656746547.765625,0.000000,0.000000
2.185629,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000000.000000,0.000000,446055837935.144409,0.000000,0.000000
2.215569,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000000.000000,0.000000,-1622650600584.292969,0.000000,0.000000
2.245509,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000000.000000,0.000000,1381963010961.054443,0.000000,0.000000
2.275449,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000000.000000,0.000000,-674812379757.689697,0.000000,0.000000
2.305389,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000000.000000,0.000000,219115026177.587677,0.000000,0.000000
2.335329,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000000.000000,0.000000,-49857095672.318321,0.000000,0.000000
2.365269,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000000.000000,0.000000,8123682446.180694,0.000000,0.000000
2.395210,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000000.000000,0.000000,-934619292.699840,0.000000,0.000000
2.425150,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000000.000000,0.000000,88005693.133131,0.000000,0.000000
2.455090,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000000.000000,0.000000,6346792.147095,0.000000,0.000000
2.485030,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000000.000000,0.000000,10925215.149712,0.000000,0.000000
2.500000,-1.985075,0.029851,1.000000,0.000000,1000000.000000,0.000000,0.000000,10646323.622666,0.000000,5000000.000000
2.500000,-1.955224,0.029851,1.000000,0.000000,1000000.000000,0.000000,0.000000,18037010.599756,0.000000,5000000.000000
2.500000,-1.925373,0.029851,1.000000,0.000000,1000000.000000,0.000000,0.000000,-119397509.582970,0.000000,5000000.000000
2.500000,-1.895522,0.029851,1.000000,0.000000,1000000.000000,0.000000,0.000000,1570758134.820581,0.000000,5000000.000000
2.500000,-1.865672,0.029851,1.000000,0.000000,1000000.000000,0.000000,0.000000,-13092557279.246412,0.000000,5000000.000000
2.500000,-1.835821,0.029851,1.000000,0.000000,1000000.000000,0.000000,0.000000,78632073350.481461,0.000000,5000000.000000
2.500000,-1.805970,0.029851,1.000000,0.000000,1000000.000000,0.000000,0.000000,-336657801465.312134,0.000000,5000000.000000
2.500000,-1.776119,0.029851,1.000000,0.000000,1000000.000000,0.000000,0.000000,1008448371036.412964,0.000000,5000000.000000
2.500000,-1.746269,0.029851,1.000000,0.000000,1000000.000000,0.000000,0.000000,-2000106588999.773438,0.000000,5000000.000000
2.500000,-1.716418,0.029851,1.000000,0.000000,1000000.000000,0.000000,0.000000,2244579269531.163574,0.000000,5000000.000000
2.500000,-1.686567,0.029851,1.000000,0.000000,1000000.000000,0.000000,0.000000,-488880703384.196228,0.000000,5000000.000000
2.500000,-1.656716,0.029851,1.000000,0.000000,1000000.000000,0.000000,0.000000,-1760676624811.679199,0.000000,5000000.000000
2.500000,-1.626866,0.029851,1.000000,0.000000,1000000.000000,0.000000,0.000000,872728763449.751709,0.000000,5000000.000000
2.500000,-1.597015,0.029851,1.000000,0.000000,1000000.000000,0.000000,0.000000,1659321154754.992188,0.000000,5000000.000000
2.500000,-1.567164,0.029851,1.000000,0.000000,1000000.000000,0.000000,0.000000,-340007236418.538452,0.000000,5000000.000000
2.500000,-1.537313,0.029851,1.000000,0.000000,1000000.000000,0.000000,0.000000,-1701360010929.971924,0.000000,5000000.000000
2.500000,-1.507463,0.029851,1.000000,0.000000,1000000.000000,0.000000,0.000000,-775973125806.710327,0.000000,5000000.000000
2.500000,-1.477612,0.029851,1.000000,0.000000,1000000.000000,0.000000,0.000000,983809062465.275879,0.000000,5000000.000000
2.500000,-1.447761,0.029851,1.000000,0.000000,1000000.000000,0.000000,0.000000,1614804803491.560547,0.000000,5000000.000000
2.500000,-1.417910,0.029851,1.000000,0.000000,1000000.000000,0.000000,0.000000,695315359802.568237,0.000000,5000000.000000
2.500000,-1.388060,0.029851,1.000000,0.000000,1000000.000000,0.000000,0.000000,-765247909470.193848,0.000000,5000000.000000
2.500000,-1.358209,0.029851,1.000000,0.000000,1000000.000000,0.000000,0.000000,-1554632316503.970703,0.000000,5000000.000000
2.500000,-1.328358,0.029851,1.000000,0.000000,1000000.000000,0.000000,0.000000,-1198675605565.522461,0.000000,5000000.000000
2.500000,-1.298507,0.029851,1.000000,0.000000,1000000.000000,0.000000,0.000000,-75198668860.040039,0.000000,5000000.000000
2.500000,-1.268657,0.029851,1.000000,0.000000,1000000.000000,0.000000,0.000000,1043114552292.361206,0.000000,5000000.000000
2.500000,-1.238806,0.029851,1.000000,0.000000,1000000.000000,0.000000,0.000000,1530925312445.861328,0.000000,5000000.000000
2.500000,-1.208955,0.029851,1.000000,0.000000,1000000.000000,0.000000,0.000000,1204781711177.376221,0.000000,5000000.000000
2.500000,-1.179104,0.029851,1.000000,0.000000,1000000.000000,0.000000,0.000000,309107144210.569702,0.000000,5000000.000000
2.500000,-1.149254,0.029851,1.000000,0.000000,1000000.000000,0.000000,0.000000,-693061329207.154297,0.000000,5000000.000000
2.500000,-1.119403,0.029851,1.000000,0.000000,1000000.000000,0.000000,0.000000,-1367461675786.379395,0.000000,5000000.000000
2.500000,-1.089552,0.029851,1.000000,0.000000,1000000.000000,0.000000,0.000000,-1477476903866.657959,0.000000,5000000.000000
2.500000,-1.059701,0.029851,1.000000,0.000000,1000000.000000,0.000000,0.000000,-1033214690814.889404,0.000000,5000000.000000
2.500000,-1.029851,0.029851,1.000000,0.000000,1000000.000000,0.000000,0.000000,-239356182985.099854,0.000000,5000000.000000
2.500000,-1.000000,0.029851,1.000000,0.000000,1000000.000000,0.000000,0.000000,610963179360.609131,0.000000,5000000.000000
2.500000,-0.970149,0.029851,1.000000,0.000000,1000000.000000,0.000000,0.000000,1245878370964.987305,0.000000,5000000.000000
2.500000,-0.940299,0.029851,1.000000,0.000000,1000000.000000,0.000000,0.000000,1492464309474.954834,0.000000,5000000.000000
2.500000,-0.910448,0.029851,1.000000,0.000000,1000000.000000,0.000000,0.000000,1310056068761.527344,0.000000,5000000.000000
2.500000,-0.880597,0.029851,1.000000,0.000000,1000000.000000,0.000000,0.000000,778492010193.095459,0.000000,5000000.000000
2.500000,-0.850746,0.029851,1.000000,0.000000,1000000.000000,0.000000,0.000000,58973638946.018341,0.000000,5000000.000000
2.500000,-0.820896,0.029851,1.000000,0.000000,1000000.000000,0.000000,0.000000,-659149403181.156616,0.000000,5000000.000000
2.500000,-0.791045,0.029851,1.000000,0.000000,1000000.000000,0.000000,0.000000,-1207078426331.040039,0.000000,5000000.000000
2.500000,-0.761194,0.029851,1.000000,0.000000,1000000.000000,0.000000,0.000000,-1471328924106.083252,0.000000,5000000.000000
2.500000,-0.731343,0.029851,1.000000,0.000000,1000000.000000,0.000000,0.000000,-1411773722343.004883,0.000000,5000000.000000
2.500000,-0.701493,0.029851,1.000000,0.000000,1000000.000000,0.000000,0.000000,-1059105802141.278198,0.000000,5000000.000000
2.500000,-0.671642,0.029851,1.000000,0.000000,1000000.000000,0.000000,0.000000,-500017779294.027710,0.000000,5000000.000000
2.500000,-0.641791,0.029851,1.000000,0.000000,1000000.000000,0.000000,0.000000,146246781782.794983,0.000000,5000000.000000
2.500000,-0.611940,0.029851,1.000000,0.000000,1000000.000000,0.000000,0.000000,754594332828.768066,0.000000,5000000.000000
2.500000,-0.582090,0.029851,1.000000,0.000000,1000000.000000,0.000000,0.000000,1216547947515.835449,0.000000,5000000.000000
2.500000,-0.552239,0.029851,1.000000,0.000000,1000000.000000,0.000000,0.000000,1457778006211.358154,0.000000,5000000.000000
