x,y,R,s,phi,phi_an
0.510000,-0.330000,0.108540,0.020000,-1.686155,-0.260387
0.530000,-0.330000,0.126681,0.020000,-1.671448,-0.276316
0.530000,-0.310000,0.114600,0.020000,-1.649924,-0.235794
0.510000,-0.310000,0.098519,0.020000,-1.667071,-0.223060
0.550000,-0.330000,0.142420,0.020000,-1.653986,-0.291942
0.570000,-0.330000,0.159094,0.020000,-1.633529,-0.307160
0.570000,-0.310000,0.149626,0.020000,-1.606815,-0.259879
0.550000,-0.310000,0.131760,0.020000,-1.629916,-0.248102
-0.570000,-0.290000,0.139976,0.020000,-1.581059,-0.215256
-0.550000,-0.290000,0.122249,0.020000,-1.606636,-0.206704
-0.550000,-0.270000,0.113681,0.020000,-1.584281,-0.167806
-0.570000,-0.270000,0.132559,0.020000,-1.556396,-0.173348
-0.530000,-0.290000,0.105339,0.020000,-1.629024,-0.197507
-0.510000,-0.290000,0.089695,0.020000,-1.648451,-0.187768
-0.510000,-0.270000,0.077632,0.020000,-1.630428,-0.154569
-0.530000,-0.270000,0.095263,0.020000,-1.608885,-0.161512
-0.490000,-0.290000,0.070791,0.020000,-1.665126,-0.177588
-0.470000,-0.290000,0.052703,0.020000,-1.679242,-0.167063
-0.470000,-0.270000,0.046235,0.020000,-1.665121,-0.139132
-0.490000,-0.270000,0.061468,0.020000,-1.649111,-0.147077
-0.450000,-0.290000,0.036659,0.020000,-1.690954,-0.156284
-0.430000,-0.290000,0.026648,0.020000,-1.700347,-0.145340
-0.430000,-0.270000,0.008375,0.020000,-1.689650,-0.122248
-0.450000,-0.270000,0.026531,0.020000,-1.678725,-0.130826
-0.410000,-0.290000,0.010664,0.020000,-1.710041,-0.134316
0.410000,-0.290000,0.009919,0.020000,-1.706016,-0.134316
0.430000,-0.290000,0.019115,0.020000,-1.700587,-0.145340
0.450000,-0.290000,0.037847,0.020000,-1.690984,-0.156284
0.450000,-0.270000,0.027897,0.020000,-1.678519,-0.130826
0.430000,-0.270000,0.019789,0.020000,-1.690073,-0.122248
0.470000,-0.290000,0.055932,0.020000,-1.679239,-0.167063
0.490000,-0.290000,0.070397,0.020000,-1.665126,-0.177588
0.490000,-0.270000,0.060274,0.020000,-1.649113,-0.147077
0.470000,-0.270000,0.042492,0.020000,-1.665122,-0.139132
0.510000,-0.290000,0.087081,0.020000,-1.648451,-0.187768
0.530000,-0.290000,0.104931,0.020000,-1.629024,-0.197507
0.530000,-0.270000,0.096965,0.020000,-1.608885,-0.161512
0.510000,-0.270000,0.079122,0.020000,-1.630428,-0.154569
0.550000,-0.290000,0.123441,0.020000,-1.606636,-0.206704
0.570000,-0.290000,0.141179,0.020000,-1.581059,-0.215256
0.570000,-0.270000,0.131138,0.020000,-1.556396,-0.173348
0.550000,-0.270000,0.113577,0.020000,-1.584281,-0.167806
-0.610000,-0.250000,0.159716,0.020000,-1.461838,-0.136710
-0.590000,-0.250000,0.141187,0.020000,-1.499326,-0.135995
-0.590000,-0.230000,0.134436,0.020000,-1.475176,-0.097002
-0.610000,-0.230000,0.153780,0.020000,-1.435565,-0.094952
-0.570000,-0.250000,0.123120,0.020000,-1.532955,-0.134209
-0.550000,-0.250000,0.105751,0.020000,-1.562979,-0.131463
-0.550000,-0.230000,0.096554,0.020000,-1.542845,-0.097722
-0.570000,-0.230000,0.115316,0.020000,-1.510854,-0.097888
-0.530000,-0.250000,0.088621,0.020000,-1.589631,-0.127864
-0.510000,-0.250000,0.069321,0.020000,-1.613126,-0.123517
-0.510000,-0.230000,0.061417,0.020000,-1.596662,-0.094661
-0.530000,-0.230000,0.078405,0.020000,-1.571379,-0.096612
-0.490000,-0.250000,0.050566,0.020000,-1.633660,-0.118521
-0.470000,-0.250000,0.033295,0.020000,-1.651380,-0.112972
-0.470000,-0.230000,0.026215,0.020000,-1.638341,-0.088632
-0.490000,-0.230000,0.046213,0.020000,-1.618881,-0.091969
-0.450000,-0.250000,0.021451,0.020000,-1.666093,-0.106963
-0.450000,-0.230000,0.006233,0.020000,-1.655474,-0.084742
0.450000,-0.250000,0.015981,0.020000,-1.666889,-0.106963
0.450000,-0.230000,0.018536,0.020000,-1.653286,-0.084742
0.470000,-0.250000,0.035815,0.020000,-1.651426,-0.112972
0.490000,-0.250000,0.053600,0.020000,-1.633656,-0.118521
0.490000,-0.230000,0.041697,0.020000,-1.618883,-0.091969
0.470000,-0.230000,0.025320,0.020000,-1.638065,-0.088632
0.510000,-0.250000,0.069068,0.020000,-1.613126,-0.123517
0.530000,-0.250000,0.086417,0.020000,-1.589631,-0.127864
0.530000,-0.230000,0.079584,0.020000,-1.571379,-0.096612
0.510000,-0.230000,0.060300,0.020000,-1.596663,-0.094661
0.550000,-0.250000,0.104716,0.020000,-1.562979,-0.131463
0.570000,-0.250000,0.123543,0.020000,-1.532955,-0.134209
0.570000,-0.230000,0.115923,0.020000,-1.510854,-0.097888
0.550000,-0.230000,0.098772,0.020000,-1.542845,-0.097722
0.590000,-0.250000,0.142690,0.020000,-1.499326,-0.135995
0.610000,-0.250000,0.160629,0.020000,-1.461838,-0.136710
0.610000,-0.230000,0.152323,0.020000,-1.435565,-0.094952
0.590000,-0.230000,0.133866,0.020000,-1.475176,-0.097002
-0.610000,-0.210000,0.145730,0.020000,-1.411093,-0.056512
-0.590000,-0.210000,0.127353,0.020000,-1.452649,-0.061096
-0.590000,-0.190000,0.120290,0.020000,-1.431846,-0.028320
-0.610000,-0.190000,0.139600,0.020000,-1.388523,-0.021432
-0.570000,-0.210000,0.109545,0.020000,-1.490201,-0.064432
-0.550000,-0.210000,0.090895,0.020000,-1.523990,-0.066632
-0.550000,-0.190000,0.082658,0.020000,-1.506515,-0.038234
-0.570000,-0.190000,0.101247,0.020000,-1.471097,-0.033883
-0.530000,-0.210000,0.071321,0.020000,-1.554240,-0.067803
-0.510000,-0.210000,0.052071,0.020000,-1.581150,-0.068048
-0.510000,-0.190000,0.048941,0.020000,-1.566686,-0.043720
-0.530000,-0.190000,0.064914,0.020000,-1.538314,-0.041478
-0.490000,-0.210000,0.033706,0.020000,-1.604881,-0.067468
-0.470000,-0.210000,0.018996,0.020000,-1.625096,-0.066159
-0.470000,-0.190000,0.010007,0.020000,-1.615158,-0.045594
-0.490000,-0.190000,0.029587,0.020000,-1.591884,-0.045060
0.470000,-0.210000,0.017515,0.020000,-1.626155,-0.066159
0.490000,-0.210000,0.037474,0.020000,-1.604909,-0.067468
0.490000,-0.190000,0.026662,0.020000,-1.591723,-0.045060
0.470000,-0.190000,0.015123,0.020000,-1.611980,-0.045594
0.510000,-0.210000,0.054702,0.020000,-1.581147,-0.068048
0.530000,-0.210000,0.071235,0.020000,-1.554240,-0.067803
0.530000,-0.190000,0.063837,0.020000,-1.538315,-0.041478
0.510000,-0.190000,0.044643,0.020000,-1.566689,-0.043720
0.550000,-0.210000,0.089200,0.020000,-1.523990,-0.066632
0.570000,-0.210000,0.107883,0.020000,-1.490201,-0.064432
0.570000,-0.190000,0.103148,0.020000,-1.471097,-0.033883
0.550000,-0.190000,0.083410,0.020000,-1.506515,-0.038234
0.590000,-0.210000,0.126968,0.020000,-1.452649,-0.061096
0.610000,-0.210000,0.146298,0.020000,-1.411093,-0.056512
0.610000,-0.190000,0.139936,0.020000,-1.388523,-0.021432
0.590000,-0.190000,0.121643,0.020000,-1.431846,-0.028320
-0.610000,-0.170000,0.134938,0.020000,-1.367947,0.010249
-0.590000,-0.170000,0.116278,0.020000,-1.412857,0.001288
-0.590000,-0.150000,0.109314,0.020000,-1.395766,0.027693
-0.610000,-0.150000,0.128575,0.020000,-1.349447,0.038498
-0.570000,-0.170000,0.096447,0.020000,-1.453634,-0.006280
-0.550000,-0.170000,0.076703,0.020000,-1.490511,-0.012566
-0.550000,-0.150000,0.072011,0.020000,-1.476064,0.010337
-0.570000,-0.150000,0.090375,0.020000,-1.437896,0.018343
-0.530000,-0.170000,0.057138,0.020000,-1.523697,-0.017676
-0.510000,-0.170000,0.038029,0.020000,-1.553370,-0.021715
-0.510000,-0.150000,0.036016,0.020000,-1.541320,-0.002069
-0.530000,-0.150000,0.054805,0.020000,-1.510472,0.003568
-0.490000,-0.170000,0.020678,0.020000,-1.579438,-0.024783
-0.490000,-0.150000,0.016690,0.020000,-1.569400,-0.006673
0.470000,-0.170000,0.005421,0.020000,-1.605099,-0.026976
0.490000,-0.170000,0.022617,0.020000,-1.579979,-0.024783
0.490000,-0.150000,0.015949,0.020000,-1.568000,-0.006673
0.510000,-0.170000,0.042352,0.020000,-1.553378,-0.021715
0.530000,-0.170000,0.059440,0.020000,-1.523696,-0.017676
0.530000,-0.150000,0.051231,0.020000,-1.510473,0.003568
0.510000,-0.150000,0.032241,0.020000,-1.541275,-0.002069
0.550000,-0.170000,0.076930,0.020000,-1.490511,-0.012566
0.570000,-0.170000,0.095412,0.020000,-1.453634,-0.006280
0.570000,-0.150000,0.090525,0.020000,-1.437896,0.018343
0.550000,-0.150000,0.070779,0.020000,-1.476065,0.010337
0.590000,-0.170000,0.114405,0.020000,-1.412857,0.001288
0.610000,-0.170000,0.133692,0.020000,-1.367947,0.010249
0.610000,-0.150000,0.130250,0.020000,-1.349447,0.038498
0.590000,-0.150000,0.110363,0.020000,-1.395766,0.027693
-0.650000,-0.130000,0.164751,0.020000,-1.224268,0.093109
-0.630000,-0.130000,0.145040,0.020000,-1.281061,0.077324
-0.630000,-0.110000,0.140143,0.020000,-1.265832,0.100046
-0.650000,-0.110000,0.159713,0.020000,-1.207908,0.117306
-0.610000,-0.130000,0.125119,0.020000,-1.333097,0.063282
-0.590000,-0.130000,0.105227,0.020000,-1.380647,0.050865
-0.590000,-0.110000,0.101508,0.020000,-1.367565,0.070776
-0.610000,-0.110000,0.120715,0.020000,-1.318962,0.084576
-0.570000,-0.130000,0.085386,0.020000,-1.423958,0.039956
-0.550000,-0.130000,0.065641,0.020000,-1.463250,0.030445
-0.550000,-0.110000,0.064558,0.020000,-1.452137,0.047730
-0.570000,-0.110000,0.082679,0.020000,-1.411885,0.058531
-0.530000,-0.130000,0.046117,0.020000,-1.498720,0.022224
-0.510000,-0.130000,0.027291,0.020000,-1.530478,0.015189
-0.510000,-0.110000,0.025845,0.020000,-1.521304,0.030032
-0.530000,-0.110000,0.045276,0.020000,-1.488517,0.038265
-0.490000,-0.130000,0.012760,0.020000,-1.557342,0.009241
-0.490000,-0.110000,0.009272,0.020000,-1.552499,0.022932
0.490000,-0.130000,0.012073,0.020000,-1.560288,0.009241
0.490000,-0.110000,0.011317,0.020000,-1.547530,0.022932
0.510000,-0.130000,0.030510,0.020000,-1.530603,0.015189
0.530000,-0.130000,0.050160,0.020000,-1.498722,0.022224
0.530000,-0.110000,0.041799,0.020000,-1.488508,0.038265
0.510000,-0.110000,0.023187,0.020000,-1.521048,0.030032
0.550000,-0.130000,0.067892,0.020000,-1.463250,0.030445
0.570000,-0.130000,0.086133,0.020000,-1.423958,0.039956
0.570000,-0.110000,0.081033,0.020000,-1.411885,0.058531
0.550000,-0.110000,0.061292,0.020000,-1.452137,0.047730
0.590000,-0.130000,0.105016,0.020000,-1.380647,0.050865
0.610000,-0.130000,0.124250,0.020000,-1.333097,0.063282
0.610000,-0.110000,0.120770,0.020000,-1.318962,0.084576
0.590000,-0.110000,0.100875,0.020000,-1.367565,0.070776
0.630000,-0.130000,0.143692,0.020000,-1.281061,0.077324
0.650000,-0.130000,0.163270,0.020000,-1.224268,0.093109
0.650000,-0.110000,0.160638,0.020000,-1.207908,0.117306
0.630000,-0.110000,0.140695,0.020000,-1.265832,0.100046
-0.650000,-0.090000,0.157079,0.020000,-1.194189,0.137505
-0.630000,-0.090000,0.137134,0.020000,-1.253056,0.119017
-0.630000,-0.070000,0.135410,0.020000,-1.242780,0.134216
-0.650000,-0.070000,0.154967,0.020000,-1.183159,0.153687
-0.610000,-0.090000,0.117207,0.020000,-1.307097,0.102356
-0.590000,-0.090000,0.097311,0.020000,-1.356577,0.087404
-0.590000,-0.070000,0.096839,0.020000,-1.347729,0.100729
-0.610000,-0.070000,0.116003,0.020000,-1.297549,0.116603
-0.570000,-0.090000,0.077468,0.020000,-1.401735,0.074045
-0.550000,-0.090000,0.057734,0.020000,-1.442783,0.062169
-0.550000,-0.070000,0.057434,0.020000,-1.435240,0.073743
-0.570000,-0.070000,0.077245,0.020000,-1.393556,0.086480
-0.530000,-0.090000,0.038277,0.020000,-1.479899,0.051667
-0.510000,-0.090000,0.019925,0.020000,-1.513059,0.042436
-0.510000,-0.070000,0.019038,0.020000,-1.507151,0.052382
-0.530000,-0.070000,0.037823,0.020000,-1.472973,0.062412
0.510000,-0.090000,0.022024,0.020000,-1.513478,0.042436
0.530000,-0.090000,0.041166,0.020000,-1.479917,0.051667
0.530000,-0.070000,0.035544,0.020000,-1.472946,0.062412
0.510000,-0.070000,0.017480,0.020000,-1.506594,0.052382
0.550000,-0.090000,0.060862,0.020000,-1.442784,0.062169
0.570000,-0.090000,0.080004,0.020000,-1.401735,0.074045
0.570000,-0.070000,0.074694,0.020000,-1.393556,0.086480
0.550000,-0.070000,0.054966,0.020000,-1.435238,0.073743
0.590000,-0.090000,0.098785,0.020000,-1.356577,0.087404
0.610000,-0.090000,0.117968,0.020000,-1.307097,0.102356
0.610000,-0.070000,0.114433,0.020000,-1.297549,0.116603
0.590000,-0.070000,0.094536,0.020000,-1.347729,0.100729
0.630000,-0.090000,0.137383,0.020000,-1.253056,0.119017
0.650000,-0.090000,0.156946,0.020000,-1.194189,0.137505
0.650000,-0.070000,0.154307,0.020000,-1.183159,0.153687
0.630000,-0.070000,0.134360,0.020000,-1.242780,0.134216
-0.650000,-0.050000,0.152324,0.020000,-1.174855,0.165838
-0.630000,-0.050000,0.132376,0.020000,-1.235040,0.145629
-0.630000,-0.030000,0.132330,0.020000,-1.229865,0.153244
-0.650000,-0.030000,0.152283,0.020000,-1.169303,0.173944
-0.610000,-0.050000,0.112448,0.020000,-1.290355,0.127302
-0.590000,-0.050000,0.092550,0.020000,-1.341060,0.110737
-0.590000,-0.030000,0.092484,0.020000,-1.336597,0.117415
-0.610000,-0.030000,0.112393,0.020000,-1.285544,0.134441
-0.570000,-0.050000,0.072709,0.020000,-1.387387,0.095819
-0.550000,-0.050000,0.052987,0.020000,-1.429544,0.082438
-0.550000,-0.030000,0.052871,0.020000,-1.425732,0.088240
-0.570000,-0.030000,0.072624,0.020000,-1.383258,0.102052
-0.530000,-0.050000,0.033595,0.020000,-1.467694,0.070484
-0.510000,-0.050000,0.015799,0.020000,-1.501737,0.059855
-0.510000,-0.030000,0.015406,0.020000,-1.499009,0.064844
-0.530000,-0.030000,0.033412,0.020000,-1.464204,0.075872
0.510000,-0.050000,0.016853,0.020000,-1.502325,0.059855
0.530000,-0.050000,0.035240,0.020000,-1.467725,0.070484
0.530000,-0.030000,0.032416,0.020000,-1.464180,0.075872
0.510000,-0.030000,0.014805,0.020000,-1.498553,0.064844
0.550000,-0.050000,0.054770,0.020000,-1.429546,0.082438
0.570000,-0.050000,0.074549,0.020000,-1.387387,0.095819
0.570000,-0.030000,0.071512,0.020000,-1.383258,0.102052
0.550000,-0.030000,0.051792,0.020000,-1.425731,0.088240
0.590000,-0.050000,0.094422,0.020000,-1.341060,0.110737
0.610000,-0.050000,0.114339,0.020000,-1.290355,0.127302
0.610000,-0.030000,0.111253,0.020000,-1.285544,0.134441
0.590000,-0.030000,0.091355,0.020000,-1.336597,0.117415
0.630000,-0.050000,0.134218,0.020000,-1.235040,0.145629
0.650000,-0.050000,0.153772,0.020000,-1.174855,0.165837
0.650000,-0.030000,0.151131,0.020000,-1.169303,0.173944
0.630000,-0.030000,0.131183,0.020000,-1.229865,0.153244
-0.650000,-0.010000,0.150727,0.020000,-1.166522,0.177999
-0.630000,-0.010000,0.130778,0.020000,-1.227273,0.157053
-0.630000,0.010000,0.130778,0.020000,-1.227273,0.157053
-0.650000,0.010000,0.150727,0.020000,-1.166522,0.177999
-0.610000,-0.010000,0.110847,0.020000,-1.283133,0.138012
-0.590000,-0.010000,0.090947,0.020000,-1.334361,0.120756
-0.590000,0.010000,0.090947,0.020000,-1.334361,0.120756
-0.610000,0.010000,0.110847,0.020000,-1.283133,0.138012
-0.570000,-0.010000,0.071102,0.020000,-1.381189,0.105170
-0.550000,-0.010000,0.051378,0.020000,-1.423819,0.091143
-0.550000,0.010000,0.051378,0.020000,-1.423819,0.091143
-0.570000,0.010000,0.071102,0.020000,-1.381189,0.105170
-0.530000,-0.010000,0.031998,0.020000,-1.462423,0.078568
-0.510000,-0.010000,0.014424,0.020000,-1.497062,0.067340
-0.510000,0.010000,0.014424,0.020000,-1.497062,0.067340
-0.530000,0.010000,0.031998,0.020000,-1.462423,0.078568
0.510000,-0.010000,0.014618,0.020000,-1.497235,0.067340
0.530000,-0.010000,0.032331,0.020000,-1.462432,0.078568
0.530000,0.010000,0.032331,0.020000,-1.462432,0.078568
0.510000,0.010000,0.014618,0.020000,-1.497235,0.067340
0.550000,-0.010000,0.051739,0.020000,-1.423820,0.091143
0.570000,-0.010000,0.071474,0.020000,-1.381189,0.105170
0.570000,0.010000,0.071474,0.020000,-1.381189,0.105170
0.550000,0.010000,0.051739,0.020000,-1.423820,0.091143
0.590000,-0.010000,0.091324,0.020000,-1.334361,0.120756
0.610000,-0.010000,0.111228,0.020000,-1.283133,0.138012
0.610000,0.010000,0.111228,0.020000,-1.283133,0.138012
0.590000,0.010000,0.091324,0.020000,-1.334361,0.120756
0.630000,-0.010000,0.131162,0.020000,-1.227273,0.157053
0.650000,-0.010000,0.151112,0.020000,-1.166522,0.177999
0.650000,0.010000,0.151112,0.020000,-1.166522,0.177999
0.630000,0.010000,0.131162,0.020000,-1.227273,0.157053
-0.650000,0.030000,0.152283,0.020000,-1.169303,0.173944
-0.630000,0.030000,0.132330,0.020000,-1.229865,0.153244
-0.630000,0.050000,0.132376,0.020000,-1.235040,0.145629
-0.650000,0.050000,0.152324,0.020000,-1.174855,0.165838
-0.610000,0.030000,0.112393,0.020000,-1.285544,0.134441
-0.590000,0.030000,0.092484,0.020000,-1.336597,0.117415
-0.590000,0.050000,0.092550,0.020000,-1.341060,0.110737
-0.610000,0.050000,0.112448,0.020000,-1.290355,0.127302
-0.570000,0.030000,0.072624,0.020000,-1.383258,0.102052
-0.550000,0.030000,0.052871,0.020000,-1.425732,0.088240
-0.550000,0.050000,0.052987,0.020000,-1.429544,0.082438
-0.570000,0.050000,0.072709,0.020000,-1.387387,0.095819
-0.530000,0.030000,0.033412,0.020000,-1.464204,0.075872
-0.510000,0.030000,0.015406,0.020000,-1.499009,0.064844
-0.510000,0.050000,0.015799,0.020000,-1.501737,0.059855
-0.530000,0.050000,0.033595,0.020000,-1.467694,0.070484
0.510000,0.030000,0.014805,0.020000,-1.498553,0.064844
0.530000,0.030000,0.032416,0.020000,-1.464180,0.075872
0.530000,0.050000,0.035240,0.020000,-1.467725,0.070484
0.510000,0.050000,0.016853,0.020000,-1.502325,0.059855
0.550000,0.030000,0.051792,0.020000,-1.425731,0.088240
0.570000,0.030000,0.071512,0.020000,-1.383258,0.102052
0.570000,0.050000,0.074549,0.020000,-1.387387,0.095819
0.550000,0.050000,0.054770,0.020000,-1.429546,0.082438
0.590000,0.030000,0.091355,0.020000,-1.336597,0.117415
0.610000,0.030000,0.111253,0.020000,-1.285544,0.134441
0.610000,0.050000,0.114339,0.020000,-1.290355,0.127302
0.590000,0.050000,0.094422,0.020000,-1.341060,0.110737
0.630000,0.030000,0.131183,0.020000,-1.229865,0.153244
0.650000,0.030000,0.151131,0.020000,-1.169303,0.173944
0.650000,0.050000,0.153772,0.020000,-1.174855,0.165837
0.630000,0.050000,0.134218,0.020000,-1.235040,0.145629
-0.650000,0.070000,0.154967,0.020000,-1.183159,0.153687
-0.630000,0.070000,0.135410,0.020000,-1.242780,0.134216
-0.630000,0.090000,0.137134,0.020000,-1.253056,0.119017
-0.650000,0.090000,0.157079,0.020000,-1.194189,0.137505
-0.610000,0.070000,0.116003,0.020000,-1.297549,0.116603
-0.590000,0.070000,0.096839,0.020000,-1.347729,0.100729
-0.590000,0.090000,0.097311,0.020000,-1.356577,0.087404
-0.610000,0.090000,0.117207,0.020000,-1.307097,0.102356
-0.570000,0.070000,0.077245,0.020000,-1.393556,0.086480
-0.550000,0.070000,0.057434,0.020000,-1.435240,0.073743
-0.550000,0.090000,0.057734,0.020000,-1.442783,0.062169
-0.570000,0.090000,0.077468,0.020000,-1.401735,0.074045
-0.530000,0.070000,0.037823,0.020000,-1.472973,0.062412
-0.510000,0.070000,0.019038,0.020000,-1.507151,0.052382
-0.510000,0.090000,0.019925,0.020000,-1.513059,0.042436
-0.530000,0.090000,0.038277,0.020000,-1.479899,0.051667
0.510000,0.070000,0.017480,0.020000,-1.506594,0.052382
0.530000,0.070000,0.035544,0.020000,-1.472946,0.062412
0.530000,0.090000,0.041166,0.020000,-1.479917,0.051667
0.510000,0.090000,0.022024,0.020000,-1.513478,0.042436
0.550000,0.070000,0.054966,0.020000,-1.435238,0.073743
0.570000,0.070000,0.074694,0.020000,-1.393556,0.086480
0.570000,0.090000,0.080004,0.020000,-1.401735,0.074045
0.550000,0.090000,0.060862,0.020000,-1.442784,0.062169
0.590000,0.070000,0.094536,0.020000,-1.347729,0.100729
0.610000,0.070000,0.114433,0.020000,-1.297549,0.116603
0.610000,0.090000,0.117968,0.020000,-1.307097,0.102356
0.590000,0.090000,0.098785,0.020000,-1.356577,0.087404
0.630000,0.070000,0.134360,0.020000,-1.242780,0.134216
0.650000,0.070000,0.154307,0.020000,-1.183159,0.153687
0.650000,0.090000,0.156946,0.020000,-1.194189,0.137505
0.630000,0.090000,0.137383,0.020000,-1.253056,0.119017
-0.650000,0.110000,0.159713,0.020000,-1.207908,0.117306
-0.630000,0.110000,0.140143,0.020000,-1.265832,0.100046
-0.630000,0.130000,0.145040,0.020000,-1.281061,0.077324
-0.650000,0.130000,0.164751,0.020000,-1.224268,0.093109
-0.610000,0.110000,0.120715,0.020000,-1.318962,0.084576
-0.590000,0.110000,0.101508,0.020000,-1.367565,0.070776
-0.590000,0.130000,0.105227,0.020000,-1.380647,0.050865
-0.610000,0.130000,0.125119,0.020000,-1.333097,0.063282
-0.570000,0.110000,0.082679,0.020000,-1.411885,0.058531
-0.550000,0.110000,0.064558,0.020000,-1.452137,0.047730
-0.550000,0.130000,0.065641,0.020000,-1.463250,0.030445
-0.570000,0.130000,0.085386,0.020000,-1.423958,0.039956
-0.530000,0.110000,0.045276,0.020000,-1.488517,0.038265
-0.510000,0.110000,0.025845,0.020000,-1.521304,0.030032
-0.510000,0.130000,0.027291,0.020000,-1.530478,0.015189
-0.530000,0.130000,0.046117,0.020000,-1.498720,0.022224
-0.490000,0.110000,0.009272,0.020000,-1.552499,0.022932
-0.490000,0.130000,0.012760,0.020000,-1.557342,0.009241
0.490000,0.110000,0.011317,0.020000,-1.547530,0.022932
0.490000,0.130000,0.012073,0.020000,-1.560288,0.009241
0.510000,0.110000,0.023187,0.020000,-1.521048,0.030032
0.530000,0.110000,0.041799,0.020000,-1.488508,0.038265
0.530000,0.130000,0.050160,0.020000,-1.498722,0.022224
0.510000,0.130000,0.030510,0.020000,-1.530603,0.015189
0.550000,0.110000,0.061292,0.020000,-1.452137,0.047730
0.570000,0.110000,0.081033,0.020000,-1.411885,0.058531
0.570000,0.130000,0.086133,0.020000,-1.423958,0.039956
0.550000,0.130000,0.067892,0.020000,-1.463250,0.030445
0.590000,0.110000,0.100875,0.020000,-1.367565,0.070776
0.610000,0.110000,0.120770,0.020000,-1.318962,0.084576
0.610000,0.130000,0.124250,0.020000,-1.333097,0.063282
0.590000,0.130000,0.105016,0.020000,-1.380647,0.050865
0.630000,0.110000,0.140695,0.020000,-1.265832,0.100046
0.650000,0.110000,0.160638,0.020000,-1.207908,0.117306
0.650000,0.130000,0.163270,0.020000,-1.224268,0.093109
0.630000,0.130000,0.143692,0.020000,-1.281061,0.077324
-0.610000,0.150000,0.128575,0.020000,-1.349447,0.038498
-0.590000,0.150000,0.109314,0.020000,-1.395766,0.027693
-0.590000,0.170000,0.116278,0.020000,-1.412857,0.001288
-0.610000,0.170000,0.134938,0.020000,-1.367947,0.010249
-0.570000,0.150000,0.090375,0.020000,-1.437896,0.018343
-0.550000,0.150000,0.072011,0.020000,-1.476064,0.010338
-0.550000,0.170000,0.076703,0.020000,-1.490511,-0.012566
-0.570000,0.170000,0.096447,0.020000,-1.453634,-0.006280
-0.530000,0.150000,0.054805,0.020000,-1.510472,0.003568
-0.510000,0.150000,0.036016,0.020000,-1.541320,-0.002069
-0.510000,0.170000,0.038029,0.020000,-1.553370,-0.021715
-0.530000,0.170000,0.057138,0.020000,-1.523697,-0.017676
-0.490000,0.150000,0.016690,0.020000,-1.569400,-0.006673
-0.490000,0.170000,0.020678,0.020000,-1.579438,-0.024783
0.490000,0.150000,0.015949,0.020000,-1.568000,-0.006673
0.490000,0.170000,0.022617,0.020000,-1.579979,-0.024783
0.470000,0.170000,0.005421,0.020000,-1.605099,-0.026976
0.510000,0.150000,0.032241,0.020000,-1.541275,-0.002069
0.530000,0.150000,0.051231,0.020000,-1.510473,0.003568
0.530000,0.170000,0.059440,0.020000,-1.523696,-0.017676
0.510000,0.170000,0.042352,0.020000,-1.553378,-0.021715
0.550000,0.150000,0.070779,0.020000,-1.476065,0.010338
0.570000,0.150000,0.090525,0.020000,-1.437896,0.018343
0.570000,0.170000,0.095412,0.020000,-1.453634,-0.006280
0.550000,0.170000,0.076930,0.020000,-1.490511,-0.012566
0.590000,0.150000,0.110363,0.020000,-1.395766,0.027693
0.610000,0.150000,0.130250,0.020000,-1.349447,0.038498
0.610000,0.170000,0.133692,0.020000,-1.367947,0.010249
0.590000,0.170000,0.114405,0.020000,-1.412857,0.001288
-0.610000,0.190000,0.139600,0.020000,-1.388523,-0.021432
-0.590000,0.190000,0.120290,0.020000,-1.431846,-0.028320
-0.590000,0.210000,0.127353,0.020000,-1.452649,-0.061096
-0.610000,0.210000,0.145730,0.020000,-1.411093,-0.056512
-0.570000,0.190000,0.101247,0.020000,-1.471097,-0.033883
-0.550000,0.190000,0.082658,0.020000,-1.506515,-0.038234
-0.550000,0.210000,0.090895,0.020000,-1.523990,-0.066632
-0.570000,0.210000,0.109545,0.020000,-1.490201,-0.064432
-0.530000,0.190000,0.064914,0.020000,-1.538314,-0.041478
-0.510000,0.190000,0.048941,0.020000,-1.566686,-0.043720
-0.510000,0.210000,0.052071,0.020000,-1.581150,-0.068048
-0.530000,0.210000,0.071321,0.020000,-1.554240,-0.067803
-0.490000,0.190000,0.029587,0.020000,-1.591884,-0.045060
-0.470000,0.190000,0.010007,0.020000,-1.615158,-0.045594
-0.470000,0.210000,0.018996,0.020000,-1.625096,-0.066159
-0.490000,0.210000,0.033706,0.020000,-1.604881,-0.067468
0.470000,0.190000,0.015123,0.020000,-1.611980,-0.045594
0.490000,0.190000,0.026662,0.020000,-1.591723,-0.045060
0.490000,0.210000,0.037474,0.020000,-1.604909,-0.067468
0.470000,0.210000,0.017515,0.020000,-1.626155,-0.066159
0.510000,0.190000,0.044643,0.020000,-1.566689,-0.043720
0.530000,0.190000,0.063837,0.020000,-1.538315,-0.041478
0.530000,0.210000,0.071235,0.020000,-1.554240,-0.067803
0.510000,0.210000,0.054702,0.020000,-1.581147,-0.068048
0.550000,0.190000,0.083410,0.020000,-1.506515,-0.038234
0.570000,0.190000,0.103148,0.020000,-1.471097,-0.033883
0.570000,0.210000,0.107883,0.020000,-1.490201,-0.064432
0.550000,0.210000,0.089200,0.020000,-1.523990,-0.066632
0.590000,0.190000,0.121643,0.020000,-1.431846,-0.028320
0.610000,0.190000,0.139936,0.020000,-1.388523,-0.021432
