xm,ym,length,xnormal,ynormal,Tx,Ty,F,phi,dF_dn,dphi_dn
0.650000,-2.000000,0.100000,0.000000,-1.000000,0.000000,-0.001000,-1.258778,-1754.964868,0.001000,0.000000
0.750000,-2.000000,0.100000,0.000000,-1.000000,0.000000,-0.001000,-1.258733,-1754.941201,0.001000,0.000000
0.850000,-2.000000,0.100000,0.000000,-1.000000,0.000000,-0.001000,-1.258678,-1754.908938,0.001000,0.000000
0.950000,-2.000000,0.100000,0.000000,-1.000000,0.000000,-0.001000,-1.258611,-1754.865399,0.001000,0.000000
1.050000,-2.000000,0.100000,0.000000,-1.000000,0.000000,-0.001000,-1.258529,-1754.807107,0.001000,0.000000
1.150000,-2.000000,0.100000,0.000000,-1.000000,0.000000,-0.001000,-1.258430,-1754.729524,0.001000,0.000000
1.250000,-2.000000,0.100000,0.000000,-1.000000,0.000000,-0.001000,-1.258308,-1754.626658,0.001000,0.000000
1.350000,-2.000000,0.100000,0.000000,-1.000000,0.000000,-0.001000,-1.258158,-1754.490482,0.001000,0.000000
1.450000,-2.000000,0.100000,0.000000,-1.000000,0.000000,-0.001000,-1.257973,-1754.310042,0.001000,0.000000
1.550000,-2.000000,0.100000,0.000000,-1.000000,0.000000,-0.001000,-1.257741,-1754.070028,0.001000,0.000000
1.650000,-2.000000,0.100000,0.000000,-1.000000,0.000000,-0.001000,-1.257446,-1753.748426,0.001000,0.000000
1.750000,-2.000000,0.100000,0.000000,-1.000000,0.000000,-0.001000,-1.257066,-1753.312422,0.001000,0.000000
1.850000,-2.000000,0.100000,0.000000,-1.000000,0.000000,-0.001000,-1.256563,-1752.710845,0.001000,0.000000
1.950000,-2.000000,0.100000,0.000000,-1.000000,0.000000,-0.001000,-1.255876,-1751.859162,0.001000,0.000000
2.050000,-2.000000,0.100000,0.000000,-1.000000,0.000000,-0.001000,-1.254898,-1750.606692,0.001000,0.000000
2.150000,-2.000000,0.100000,0.000000,-1.000000,0.000000,-0.001000,-1.253416,-1748.655590,0.001000,0.000000
2.250000,-2.000000,0.100000,0.000000,-1.000000,0.000000,-0.001000,-1.250941,-1745.324615,0.001000,0.000000
2.350000,-2.000000,0.100000,0.000000,-1.000000,0.000000,-0.001000,-1.246021,-1738.587232,0.001000,0.000000
2.450000,-2.000000,0.100000,0.000000,-1.000000,0.000000,-0.001000,-1.185872,-1654.784408,0.001000,0.000000
2.500000,-1.950000,0.100000,1.000000,0.000000,0.001000,0.000000,-1.185875,-1654.788050,0.001000,0.005000
2.500000,-1.850000,0.100000,1.000000,0.000000,0.001000,0.000000,-1.246032,-1738.603641,0.001000,0.005000
2.500000,-1.750000,0.100000,1.000000,0.000000,0.001000,0.000000,-1.250961,-1745.356579,0.001000,0.005000
2.500000,-1.650000,0.100000,1.000000,0.000000,0.001000,0.000000,-1.253446,-1748.704697,0.001000,0.005000
2.500000,-1.550000,0.100000,1.000000,0.000000,0.001000,0.000000,-1.254938,-1750.673862,0.001000,0.005000
2.500000,-1.450000,0.100000,1.000000,0.000000,0.001000,0.000000,-1.255924,-1751.944862,0.001000,0.005000
2.500000,-1.350000,0.100000,1.000000,0.000000,0.001000,0.000000,-1.256618,-1752.815197,0.001000,0.005000
2.500000,-1.250000,0.100000,1.000000,0.000000,0.001000,0.000000,-1.257128,-1753.435259,0.001000,0.005000
2.500000,-1.150000,0.100000,1.000000,0.000000,0.001000,0.000000,-1.257514,-1753.889333,0.001000,0.005000
2.500000,-1.050000,0.100000,1.000000,0.000000,0.001000,0.000000,-1.257812,-1754.228354,0.001000,0.005000
2.500000,-0.950000,0.100000,1.000000,0.000000,0.001000,0.000000,-1.258046,-1754.484909,0.001000,0.005000
2.500000,-0.850000,0.100000,1.000000,0.000000,0.001000,0.000000,-1.258232,-1754.680778,0.001000,0.005000
2.500000,-0.750000,0.100000,1.000000,0.000000,0.001000,0.000000,-1.258380,-1754.831018,0.001000,0.005000
2.500000,-0.650000,0.100000,1.000000,0.000000,0.001000,0.000000,-1.258498,-1754.946306,0.001000,0.005000
2.500000,-0.550000,0.100000,1.000000,0.000000,0.001000,0.000000,-1.258591,-1755.034350,0.001000,0.005000
2.500000,-0.450000,0.100000,1.000000,0.000000,0.001000,0.000000,-1.258664,-1755.100769,0.001000,0.005000
2.500000,-0.350000,0.100000,1.000000,0.000000,0.001000,0.000000,-1.258719,-1755.149657,0.001000,0.005000
2.500000,-0.250000,0.100000,1.000000,0.000000,0.001000,0.000000,-1.258759,-1755.183956,0.001000,0.005000
2.500000,-0.150000,0.100000,1.000000,0.000000,0.001000,0.000000,-1.258785,-1755.205699,0.001000,0.005000
2.500000,-0.050000,0.100000,1.000000,0.000000,0.001000,0.000000,-1.258797,-1755.216162,0.001000,0.005000
2.500000,0.050000,0.100000,1.000000,0.000000,0.001000,0.000000,-1.258797,-1755.215963,0.001000,0.005000
2.500000,0.150000,0.100000,1.000000,0.000000,0.001000,0.000000,-1.258785,-1755.205101,0.001000,0.005000
2.500000,0.250000,0.100000,1.000000,0.000000,0.001000,0.000000,-1.258759,-1755.182960,0.001000,0.005000
2.500000,0.350000,0.100000,1.000000,0.000000,0.001000,0.000000,-1.258719,-1755.148262,0.001000,0.005000
2.500000,0.450000,0.100000,1.000000,0.000000,0.001000,0.000000,-1.258664,-1755.098976,0.001000,0.005000
2.500000,0.550000,0.100000,1.000000,0.000000,0.001000,0.000000,-1.258591,-1755.032159,0.001000,0.005000
2.500000,0.650000,0.100000,1.000000,0.000000,0.001000,0.000000,-1.258498,-1754.943717,0.001000,0.005000
2.500000,0.750000,0.100000,1.000000,0.000000,0.001000,0.000000,-1.258380,-1754.828030,0.001000,0.005000
2.500000,0.850000,0.100000,1.000000,0.000000,0.001000,0.000000,-1.258232,-1754.677392,0.001000,0.005000
2.500000,0.950000,0.100000,1.000000,0.000000,0.001000,0.000000,-1.258046,-1754.481126,0.001000,0.005000
2.500000,1.050000,0.100000,1.000000,0.000000,0.001000,0.000000,-1.257812,-1754.224174,0.001000,0.005000
2.500000,1.150000,0.100000,1.000000,0.000000,0.001000,0.000000,-1.257514,-1753.884756,0.001000,0.005000
2.500000,1.250000,0.100000,1.000000,0.000000,0.001000,0.000000,-1.257128,-1753.430286,0.001000,0.005000
2.500000,1.350000,0.100000,1.000000,0.000000,0.001000,0.000000,-1.256618,-1752.809828,0.001000,0.005000
2.500000,1.450000,0.100000,1.000000,0.000000,0.001000,0.000000,-1.255924,-1751.939100,0.001000,0.005000
2.500000,1.550000,0.100000,1.000000,0.000000,0.001000,0.000000,-1.254938,-1750.667707,0.001000,0.005000
2.500000,1.650000,0.100000,1.000000,0.000000,0.001000,0.000000,-1.253446,-1748.698153,0.001000,0.005000
2.500000,1.750000,0.100000,1.000000,0.000000,0.001000,0.000000,-1.250961,-1745.349653,0.001000,0.005000
2.500000,1.850000,0.100000,1.000000,0.000000,0.001000,0.000000,-1.246032,-1738.596349,0.001000,0.005000
2.500000,1.950000,0.100000,1.000000,0.000000,0.001000,0.000000,-1.185875,-1654.780744,0.001000,0.005000
2.450000,2.000000,0.100000,0.000000,1.000000,0.000000,0.001000,-1.185872,-1654.776914,0.001000,0.004000
2.350000,2.000000,0.100000,0.000000,1.000000,0.000000,0.001000,-1.246021,-1738.579353,0.001000,0.004000
2.250000,2.000000,0.100000,0.000000,1.000000,0.000000,0.001000,-1.250941,-1745.316701,0.001000,0.004000
2.150000,2.000000,0.100000,0.000000,1.000000,0.000000,0.001000,-1.253416,-1748.647658,0.001000,0.004000
2.050000,2.000000,0.100000,0.000000,1.000000,0.000000,0.001000,-1.254898,-1750.598749,0.001000,0.004000
1.950000,2.000000,0.100000,0.000000,1.000000,0.000000,0.001000,-1.255876,-1751.851211,0.001000,0.004000
1.850000,2.000000,0.100000,0.000000,1.000000,0.000000,0.001000,-1.256563,-1752.702889,0.001000,0.004000
1.750000,2.000000,0.100000,0.000000,1.000000,0.000000,0.001000,-1.257066,-1753.304461,0.001000,0.004000
1.650000,2.000000,0.100000,0.000000,1.000000,0.000000,0.001000,-1.257446,-1753.740462,0.001000,0.004000
1.550000,2.000000,0.100000,0.000000,1.000000,0.000000,0.001000,-1.257741,-1754.062060,0.001000,0.004000
1.450000,2.000000,0.100000,0.000000,1.000000,0.000000,0.001000,-1.257973,-1754.302072,0.001000,0.004000
1.350000,2.000000,0.100000,0.000000,1.000000,0.000000,0.001000,-1.258158,-1754.482510,0.001000,0.004000
1.250000,2.000000,0.100000,0.000000,1.000000,0.000000,0.001000,-1.258308,-1754.618684,0.001000,0.004000
1.150000,2.000000,0.100000,0.000000,1.000000,0.000000,0.001000,-1.258430,-1754.721548,0.001000,0.004000
1.050000,2.000000,0.100000,0.000000,1.000000,0.000000,0.001000,-1.258529,-1754.799130,0.001000,0.004000
0.950000,2.000000,0.100000,0.000000,1.000000,0.000000,0.001000,-1.258611,-1754.857421,0.001000,0.004000
0.850000,2.000000,0.100000,0.000000,1.000000,0.000000,0.001000,-1.258678,-1754.900959,0.001000,0.004000
0.750000,2.000000,0.100000,0.000000,1.000000,0.000000,0.001000,-1.258733,-1754.933221,0.001000,0.004000
0.650000,2.000000,0.100000,0.000000,1.000000,0.000000,0.001000,-1.258778,-1754.956887,0.001000,0.004000
0.550000,2.000000,0.100000,0.000000,1.000000,0.000000,0.001000,-1.258814,-1754.974031,0.001000,0.004000
0.450000,2.000000,0.100000,0.000000,1.000000,0.000000,0.001000,-1.258843,-1754.986248,0.001000,0.004000
0.350000,2.000000,0.100000,0.000000,1.000000,0.000000,0.001000,-1.258865,-1754.994758,0.001000,0.004000
0.250000,2.000000,0.100000,0.000000,1.000000,0.000000,0.001000,-1.258881,-1755.000465,0.001000,0.004000
0.150000,2.000000,0.100000,0.000000,1.000000,0.000000,0.001000,-1.258891,-1755.004012,0.001000,0.004000
0.050000,2.000000,0.100000,0.000000,1.000000,0.000000,0.001000,-1.258897,-1755.005810,0.001000,0.004000
-0.050000,2.000000,0.100000,0.000000,1.000000,0.000000,0.001000,-1.258897,-1755.006059,0.001000,0.004000
-0.150000,2.000000,0.100000,0.000000,1.000000,0.000000,0.001000,-1.258891,-1755.004759,0.001000,0.004000
-0.250000,2.000000,0.100000,0.000000,1.000000,0.000000,0.001000,-1.258881,-1755.001710,0.001000,0.004000
-0.350000,2.000000,0.100000,0.000000,1.000000,0.000000,0.001000,-1.258865,-1754.996501,0.001000,0.004000
-0.450000,2.000000,0.100000,0.000000,1.000000,0.000000,0.001000,-1.258843,-1754.988489,0.001000,0.004000
-0.550000,2.000000,0.100000,0.000000,1.000000,0.000000,0.001000,-1.258814,-1754.976769,0.001000,0.004000
-0.650000,2.000000,0.100000,0.000000,1.000000,0.000000,0.001000,-1.258778,-1754.960124,0.001000,0.004000
-0.750000,2.000000,0.100000,0.000000,1.000000,0.000000,0.001000,-1.258733,-1754.936955,0.001000,0.004000
-0.850000,2.000000,0.100000,0.000000,1.000000,0.000000,0.001000,-1.258678,-1754.905191,0.001000,0.004000
-0.950000,2.000000,0.100000,0.000000,1.000000,0.000000,0.001000,-1.258611,-1754.862150,0.001000,0.004000
-1.050000,2.000000,0.100000,0.000000,1.000000,0.000000,0.001000,-1.258529,-1754.804357,0.001000,0.004000
-1.150000,2.000000,0.100000,0.000000,1.000000,0.000000,0.001000,-1.258430,-1754.727272,0.001000,0.004000
-1.250000,2.000000,0.100000,0.000000,1.000000,0.000000,0.001000,-1.258308,-1754.624905,0.001000,0.004000
-1.350000,2.000000,0.100000,0.000000,1.000000,0.000000,0.001000,-1.258158,-1754.489228,0.001000,0.004000
-1.450000,2.000000,0.100000,0.000000,1.000000,0.000000,0.001000,-1.257973,-1754.309285,0.001000,0.004000
-1.550000,2.000000,0.100000,0.000000,1.000000,0.000000,0.001000,-1.257741,-1754.069770,0.001000,0.004000
-1.650000,2.000000,0.100000,0.000000,1.000000,0.000000,0.001000,-1.257446,-1753.748666,0.001000,0.004000
-1.750000,2.000000,0.100000,0.000000,1.000000,0.000000,0.001000,-1.257066,-1753.313160,0.001000,0.004000
-1.850000,2.000000,0.100000,0.000000,1.000000,0.000000,0.001000,-1.256563,-1752.712081,0.001000,0.004000
-1.950000,2.000000,0.100000,0.000000,1.000000,0.000000,0.001000,-1.255876,-1751.860894,0.001000,0.004000
-2.050000,2.000000,0.100000,0.000000,1.000000,0.000000,0.001000,-1.254898,-1750.608919,0.001000,0.004000
-2.150000,2.000000,0.100000,0.000000,1.000000,0.000000,0.001000,-1.253416,-1748.658312,0.001000,0.004000
-2.250000,2.000000,0.100000,0.000000,1.000000,0.000000,0.001000,-1.250941,-1745.327827,0.001000,0.004000
-2.350000,2.000000,0.100000,0.000000,1.000000,0.000000,0.001000,-1.246021,-1738.590926,0.001000,0.004000
-2.450000,2.000000,0.100000,0.000000,1.000000,0.000000,0.001000,-1.185872,-1654.788386,0.001000,0.004000
-2.500000,1.950000,0.100000,-1.000000,0.000000,-0.001000,0.000000,-1.185875,-1654.792451,0.001000,-0.000000
-2.500000,1.850000,0.100000,-1.000000,0.000000,-0.001000,0.000000,-1.246032,-1738.608657,0.001000,-0.000000
-2.500000,1.750000,0.100000,-1.000000,0.000000,-0.001000,0.000000,-1.250961,-1745.362014,0.001000,-0.000000
-2.500000,1.650000,0.100000,-1.000000,0.000000,-0.001000,0.000000,-1.253446,-1748.710541,0.001000,-0.000000
-2.500000,1.550000,0.100000,-1.000000,0.000000,-0.001000,0.000000,-1.254938,-1750.680113,0.001000,-0.000000
-2.500000,1.450000,0.100000,-1.000000,0.000000,-0.001000,0.000000,-1.255924,-1751.951517,0.001000,-0.000000
-2.500000,1.350000,0.100000,-1.000000,0.000000,-0.001000,0.000000,-1.256618,-1752.822255,0.001000,-0.000000
-2.500000,1.250000,0.100000,-1.000000,0.000000,-0.001000,0.000000,-1.257128,-1753.442719,0.001000,-0.000000
-2.500000,1.150000,0.100000,-1.000000,0.000000,-0.001000,0.000000,-1.257514,-1753.897194,0.001000,-0.000000
-2.500000,1.050000,0.100000,-1.000000,0.000000,-0.001000,0.000000,-1.257812,-1754.236616,0.001000,-0.000000
-2.500000,0.950000,0.100000,-1.000000,0.000000,-0.001000,0.000000,-1.258046,-1754.493572,0.001000,-0.000000
-2.500000,0.850000,0.100000,-1.000000,0.000000,-0.001000,0.000000,-1.258232,-1754.689841,0.001000,-0.000000
-2.500000,0.750000,0.100000,-1.000000,0.000000,-0.001000,0.000000,-1.258380,-1754.840482,0.001000,-0.000000
-2.500000,0.650000,0.100000,-1.000000,0.000000,-0.001000,0.000000,-1.258498,-1754.956170,0.001000,-0.000000
-2.500000,0.550000,0.100000,-1.000000,0.000000,-0.001000,0.000000,-1.258591,-1755.044614,0.001000,-0.000000
-2.500000,0.450000,0.100000,-1.000000,0.000000,-0.001000,0.000000,-1.258664,-1755.111432,0.001000,-0.000000
-2.500000,0.350000,0.100000,-1.000000,0.000000,-0.001000,0.000000,-1.258719,-1755.160719,0.001000,-0.000000
-2.500000,0.250000,0.100000,-1.000000,0.000000,-0.001000,0.000000,-1.258759,-1755.195418,0.001000,-0.000000
-2.500000,0.150000,0.100000,-1.000000,0.000000,-0.001000,0.000000,-1.258785,-1755.217560,0.001000,-0.000000
-2.500000,0.050000,0.100000,-1.000000,0.000000,-0.001000,0.000000,-1.258797,-1755.228422,0.001000,-0.000000
-2.500000,-0.050000,0.100000,-1.000000,0.000000,-0.001000,0.000000,-1.258797,-1755.228621,0.001000,-0.000000
-2.500000,-0.150000,0.100000,-1.000000,0.000000,-0.001000,0.000000,-1.258785,-1755.218157,0.001000,-0.000000
-2.500000,-0.250000,0.100000,-1.000000,0.000000,-0.001000,0.000000,-1.258759,-1755.196414,0.001000,-0.000000
-2.500000,-0.350000,0.100000,-1.000000,0.000000,-0.001000,0.000000,-1.258719,-1755.162114,0.001000,-0.000000
-2.500000,-0.450000,0.100000,-1.000000,0.000000,-0.001000,0.000000,-1.258664,-1755.113225,0.001000,-0.000000
-2.500000,-0.550000,0.100000,-1.000000,0.000000,-0.001000,0.000000,-1.258591,-1755.046805,0.001000,-0.000000
-2.500000,-0.650000,0.100000,-1.000000,0.000000,-0.001000,0.000000,-1.258498,-1754.958759,0.001000,-0.000000
-2.500000,-0.750000,0.100000,-1.000000,0.000000,-0.001000,0.000000,-1.258380,-1754.843469,0.001000,-0.000000
-2.500000,-0.850000,0.100000,-1.000000,0.000000,-0.001000,0.000000,-1.258232,-1754.693227,0.001000,-0.000000
-2.500000,-0.950000,0.100000,-1.000000,0.000000,-0.001000,0.000000,-1.258046,-1754.497355,0.001000,-0.000000
-2.500000,-1.050000,0.100000,-1.000000,0.000000,-0.001000,0.000000,-1.257812,-1754.240796,0.001000,-0.000000
-2.500000,-1.150000,0.100000,-1.000000,0.000000,-0.001000,0.000000,-1.257514,-1753.901771,0.001000,-0.000000
-2.500000,-1.250000,0.100000,-1.000000,0.000000,-0.001000,0.000000,-1.257128,-1753.447692,0.001000,-0.000000
-2.500000,-1.350000,0.100000,-1.000000,0.000000,-0.001000,0.000000,-1.256618,-1752.827623,0.001000,-0.000000
-2.500000,-1.450000,0.100000,-1.000000,0.000000,-0.001000,0.000000,-1.255924,-1751.957280,0.001000,-0.000000
-2.500000,-1.550000,0.100000,-1.000000,0.000000,-0.001000,0.000000,-1.254938,-1750.686268,0.001000,-0.000000
-2.500000,-1.650000,0.100000,-1.000000,0.000000,-0.001000,0.000000,-1.253446,-1748.717085,0.001000,-0.000000
-2.500000,-1.750000,0.100000,-1.000000,0.000000,-0.001000,0.000000,-1.250961,-1745.368940,0.001000,-0.000000
-2.500000,-1.850000,0.100000,-1.000000,0.000000,-0.001000,0.000000,-1.246032,-1738.615949,0.001000,-0.000000
-2.500000,-1.950000,0.100000,-1.000000,0.000000,-0.001000,0.000000,-1.185875,-1654.799757,0.001000,-0.000000
