x,y,R,s,phi,sigma_xx,sigma_yy,tau_xy,epsilon_xx,epsilon_yy,epsilon_xy
-0.280000,0.480000,1.520037,0.080000,-8825893218.955875,-2535747.227043,-283807.234875,327110.654705,-0.000032,0.000011,0.000006
-0.200000,0.480000,1.520030,0.080000,-8825888636.166822,-2572726.962230,-246892.598164,229494.206363,-0.000033,0.000011,0.000004
-0.120000,0.480000,1.520000,0.080000,-8825885642.720360,-2596816.500334,-222846.153611,136023.729637,-0.000033,0.000012,0.000003
-0.040000,0.480000,1.520033,0.080000,-8825884084.234056,-2608692.947308,-210991.158972,45061.694397,-0.000033,0.000012,0.000001
0.040000,0.480000,1.520033,0.080000,-8825883884.594738,-2608692.990587,-210991.115532,-45060.886385,-0.000033,0.000012,-0.000001
0.120000,0.480000,1.520000,0.080000,-8825885043.802113,-2596816.633189,-222846.022139,-136022.898933,-0.000033,0.000012,-0.000003
0.200000,0.480000,1.520030,0.080000,-8825887637.968821,-2572727.188248,-246892.370697,-229493.329138,-0.000033,0.000011,-0.000004
0.280000,0.480000,1.520037,0.080000,-8825891821.476641,-2535747.557027,-283806.904727,-327109.706276,-0.000032,0.000011,-0.000006
0.360000,0.480000,1.520000,0.080000,-8825897831.312712,-2484853.274497,-334613.629681,-430451.215462,-0.000031,0.000010,-0.000008
0.440000,0.480000,1.520027,0.080000,-8825905993.629814,-2418663.395904,-400693.026085,-541002.740841,-0.000030,0.000008,-0.000010
0.520000,0.480000,1.520040,0.080000,-8825916732.588308,-2335431.018897,-483791.703716,-660105.862975,-0.000028,0.000007,-0.000012
0.600000,0.480000,1.520000,0.080000,-8825930581.539902,-2233036.133255,-586029.750505,-788892.582392,-0.000026,0.000005,-0.000015
0.680000,0.480000,1.520024,0.080000,-8825948196.596914,-2108984.822415,-709901.889639,-928197.370116,-0.000024,0.000003,-0.000017
0.760000,0.480000,1.520043,0.080000,-8825970372.591141,-1960420.341465,-858266.806095,-1078443.216169,-0.000021,-0.000000,-0.000020
0.840000,0.480000,1.520001,0.080000,-8825998061.347799,-1784153.807272,-1034317.079124,-1239497.881404,-0.000018,-0.000004,-0.000023
0.920000,0.480000,1.520022,0.080000,-8826032392.075520,-1576724.591483,-1241519.520592,-1410497.862530,-0.000014,-0.000007,-0.000027
1.000000,0.480000,1.500052,0.080000,-8826074693.480728,-1334503.469893,-1483512.964743,-1589640.081671,-0.000009,-0.000012,-0.000030
1.080000,0.480000,1.420055,0.080000,-8826126516.941191,-1053854.413016,-1763947.533235,-1773945.512138,-0.000004,-0.000017,-0.000033
1.160000,0.480000,1.340059,0.080000,-8826189659.696453,-731373.406040,-2086246.975117,-1959005.411767,0.000002,-0.000023,-0.000037
1.240000,0.480000,1.260062,0.080000,-8826266186.520388,-364223.646731,-2453274.505977,-2138730.055599,0.000009,-0.000030,-0.000040
1.320000,0.480000,1.180067,0.080000,-8826358447.724224,49415.326161,-2866884.351687,-2305132.080028,0.000017,-0.000038,-0.000043
1.400000,0.480000,1.100071,0.080000,-8826469090.611740,509773.723003,-3327347.738111,-2448191.386973,0.000026,-0.000047,-0.000046
1.480000,0.480000,1.020077,0.080000,-8826601060.714825,1014795.925119,-3832655.834204,-2555864.518280,0.000035,-0.000056,-0.000048
1.560000,0.480000,0.940084,0.080000,-8826757588.366634,1559349.886203,-4377725.685158,-2614315.359769,0.000045,-0.000067,-0.000049
1.640000,0.480000,0.860091,0.080000,-8826942155.573748,2134402.778090,-4953569.789857,-2608450.643660,0.000056,-0.000077,-0.000049
1.720000,0.480000,0.780101,0.080000,-8827158437.948450,2726268.731779,-5546534.843018,-2522835.463540,0.000067,-0.000089,-0.000048
1.800000,0.480000,0.700112,0.080000,-8827410216.940359,3316083.561587,-6137764.959394,-2343032.150068,0.000078,-0.000100,-0.000044
1.880000,0.480000,0.620127,0.080000,-8827701259.074780,3879703.347342,-6703087.648831,-2057342.898298,0.000089,-0.000110,-0.000039
1.960000,0.480000,0.540146,0.080000,-8828035161.623661,4392124.823693,-7226933.960440,-1652382.548826,0.000099,-0.000120,-0.000031
2.040000,0.480000,0.460171,0.080000,-8828415168.202814,4813236.150976,-7643061.777511,-1152539.037484,0.000107,-0.000128,-0.000022
2.120000,0.480000,0.380207,0.080000,-8828843963.002167,5115441.942219,-7944542.671278,-534573.803336,0.000112,-0.000134,-0.000010
-2.120000,0.560000,0.380079,0.080000,-8828688037.420843,5859684.833512,-8691518.722767,814053.379658,0.000126,-0.000148,0.000015
-2.040000,0.560000,0.460065,0.080000,-8828265345.434475,5442824.722822,-8274754.838889,1579525.971998,0.000119,-0.000140,0.000030
-1.960000,0.560000,0.540056,0.080000,-8827895456.777391,4893073.420286,-7730871.654475,2185098.299262,0.000108,-0.000130,0.000041
-1.880000,0.560000,0.620049,0.080000,-8827574869.121552,4247881.205981,-7070847.617470,2661632.329426,0.000096,-0.000117,0.000050
-1.800000,0.560000,0.700043,0.080000,-8827299499.904181,3558571.768468,-6379465.641988,2982773.463281,0.000083,-0.000104,0.000056
-1.720000,0.560000,0.780039,0.080000,-8827064949.746647,2855472.866745,-5674732.015031,3168803.025510,0.000070,-0.000091,0.000060
-1.640000,0.560000,0.860035,0.080000,-8826866728.514606,2166672.871286,-4984744.850712,3237734.550210,0.000057,-0.000078,0.000061
-1.560000,0.560000,0.940032,0.080000,-8826700434.999596,1512720.672573,-4330015.496607,3210307.710935,0.000044,-0.000066,0.000060
-1.480000,0.560000,1.020030,0.080000,-8826561888.635059,907217.990293,-3724081.409533,3107658.818308,0.000033,-0.000054,0.000059
-1.400000,0.560000,1.100027,0.080000,-8826447216.914392,357883.047906,-3174586.655486,2949661.947612,0.000023,-0.000044,0.000056
-1.320000,0.560000,1.180026,0.080000,-8826352905.217216,-132203.613298,-2684539.477704,2753905.948562,0.000013,-0.000035,0.000052
-1.240000,0.560000,1.260024,0.080000,-8826275816.947012,-563374.567656,-2253543.671573,2535197.007846,0.000005,-0.000027,0.000048
-1.160000,0.560000,1.340022,0.080000,-8826213191.774942,-938292.584870,-1878884.513584,2305449.849205,-0.000002,-0.000019,0.000043
-1.080000,0.560000,1.420021,0.080000,-8826162628.902515,-1261063.432860,-1556416.319764,2073836.202534,-0.000008,-0.000013,0.000039
-1.000000,0.560000,1.440050,0.080000,-8826122061.017893,-1536553.130908,-1281244.073141,1847081.339385,-0.000013,-0.000008,0.000035
-0.920000,0.560000,1.440023,0.080000,-8826089723.322227,-1769891.621828,-1048217.908646,1629826.962724,-0.000017,-0.000004,0.000031
-0.840000,0.560000,1.440001,0.080000,-8826064120.812807,-1966132.370834,-852271.548604,1425004.814307,-0.000021,-0.000000,0.000027
-0.760000,0.560000,1.440046,0.080000,-8826043996.013769,-2130034.170056,-688638.646387,1234186.840168,-0.000024,0.000003,0.000023
-0.680000,0.560000,1.440026,0.080000,-8826028298.561430,-2265933.710077,-552978.671138,1057893.779095,-0.000027,0.000006,0.000020
-0.600000,0.560000,1.440000,0.080000,-8826016157.469238,-2377682.174239,-441439.080597,895855.057155,-0.000029,0.000008,0.000017
-0.520000,0.560000,1.440042,0.080000,-8826006856.485498,-2468624.576094,-350675.049175,747219.848218,-0.000031,0.000009,0.000014
-0.440000,0.560000,1.440029,0.080000,-8825999812.681528,-2541605.724467,-277842.840312,610723.152771,-0.000032,0.000011,0.000012
-0.360000,0.560000,1.440000,0.080000,-8825994558.236435,-2598991.056962,-220578.482743,484812.703096,-0.000033,0.000012,0.000009
-0.280000,0.560000,1.440039,0.080000,-8825990725.287689,-2642694.124008,-176969.967489,367743.164590,-0.000034,0.000013,0.000007
-0.200000,0.560000,1.440032,0.080000,-8825988033.673552,-2674205.128387,-145528.510758,257644.015358,-0.000034,0.000013,0.000005
-0.120000,0.560000,1.440000,0.080000,-8825986281.386206,-2694616.827749,-125162.505356,152567.025229,-0.000035,0.000014,0.000003
-0.040000,0.560000,1.440035,0.080000,-8825985337.570385,-2704645.492698,-115156.479588,50518.665783,-0.000035,0.000014,0.000001
0.040000,0.560000,1.440035,0.080000,-8825985137.933767,-2704645.523783,-115156.448789,-50517.782904,-0.000035,0.000014,-0.000001
0.120000,0.560000,1.440000,0.080000,-8825985682.476166,-2694616.921799,-125162.410112,-152566.115987,-0.000035,0.000014,-0.000003
0.200000,0.560000,1.440032,0.080000,-8825987035.489464,-2674205.292109,-145528.347326,-257643.052297,-0.000034,0.000013,-0.000005
0.280000,0.560000,1.440039,0.080000,-8825989327.828506,-2642694.365684,-176969.727425,-367742.119408,-0.000034,0.000013,-0.000007
0.360000,0.560000,1.440000,0.080000,-8825992761.500612,-2598991.389013,-220578.152915,-484811.547302,-0.000033,0.000012,-0.000009
0.440000,0.560000,1.440029,0.080000,-8825997616.666943,-2541606.163724,-277842.403263,-610721.857272,-0.000032,0.000011,-0.000012
0.520000,0.560000,1.440042,0.080000,-8826004261.189335,-2468625.143944,-350674.484168,-747218.383144,-0.000031,0.000009,-0.000014
0.600000,0.560000,1.440000,0.080000,-8826013162.887871,-2377682.895918,-441438.360639,-895853.391982,-0.000029,0.000008,-0.000017
0.680000,0.560000,1.440026,0.080000,-8826024904.690216,-2265934.618553,-552977.765472,-1057891.882724,-0.000027,0.000006,-0.000020
0.760000,0.560000,1.440046,0.080000,-8826040202.846888,-2130035.303055,-688637.517071,-1234184.681057,-0.000024,0.000003,-0.000023
0.840000,0.560000,1.440001,0.080000,-8826059928.342993,-1966133.773381,-852270.150688,-1425002.361170,-0.000021,-0.000000,-0.000027
0.920000,0.560000,1.440023,0.080000,-8826085131.540512,-1769893.344170,-1048216.188550,-1629824.185965,-0.000017,-0.000004,-0.000031
1.000000,0.560000,1.440050,0.080000,-8826117069.913212,-1536555.234563,-1281241.972533,-1847078.212795,-0.000013,-0.000008,-0.000035
1.080000,0.560000,1.420021,0.080000,-8826157238.461369,-1261065.987667,-1556413.770509,-2073832.705144,-0.000008,-0.000013,-0.000039
1.160000,0.560000,1.340022,0.080000,-8826207401.980972,-938295.666316,-1878881.437169,-2305445.967855,-0.000002,-0.000019,-0.000043
1.240000,0.560000,1.260024,0.080000,-8826269627.780468,-563378.260588,-2253539.983358,-2535192.739570,0.000005,-0.000027,-0.000048
1.320000,0.560000,1.180026,0.080000,-8826346316.654430,-132208.009842,-2684535.085187,-2753901.303477,0.000013,-0.000035,-0.000052
1.400000,0.560000,1.100027,0.080000,-8826440228.927168,357877.849276,-3174581.463478,-2949656.954730,0.000023,-0.000044,-0.000056
1.480000,0.560000,1.020030,0.080000,-8826554501.190123,907211.894250,-3724075.317415,-3107653.529694,0.000033,-0.000054,-0.000059
1.560000,0.560000,0.940032,0.080000,-8826692648.057858,1512713.581540,-4330008.412768,-3210302.204657,0.000044,-0.000066,-0.000060
1.640000,0.560000,0.860035,0.080000,-8826858542.030701,2166664.704553,-4984736.686864,-3237728.934771,0.000057,-0.000078,-0.000061
1.720000,0.560000,0.780039,0.080000,-8827056363.668272,2855463.558858,-5674722.706708,-3168797.442117,0.000070,-0.000091,-0.000060
1.800000,0.560000,0.700043,0.080000,-8827290514.171715,3558561.281860,-6379455.156481,-2982768.085113,0.000083,-0.000104,-0.000056
1.880000,0.560000,0.620049,0.080000,-8827565483.667923,4247869.549627,-7070835.956076,-2661627.357981,0.000096,-0.000117,-0.000050
1.960000,0.560000,0.540056,0.080000,-8827885671.527994,4893060.641331,-7730858.845159,-2185093.967357,0.000108,-0.000130,-0.000041
2.040000,0.560000,0.460065,0.080000,-8828255160.307617,5442810.948280,-8274741.044644,-1579522.478825,0.000119,-0.000140,-0.000030
2.120000,0.560000,0.380079,0.080000,-8828677452.328493,5859670.246062,-8691504.114767,-814050.970640,0.000126,-0.000148,-0.000015
-2.120000,0.640000,0.380004,0.080000,-8828483942.948050,6783907.645930,-9619474.488312,1217027.630583,0.000144,-0.000165,0.000023
-2.040000,0.640000,0.460003,0.080000,-8828070439.423254,6208022.955486,-9042671.681615,2151939.403122,0.000133,-0.000154,0.000041
-1.960000,0.640000,0.540003,0.080000,-8827714618.470203,5484382.146044,-8325968.692914,2870737.601699,0.000119,-0.000141,0.000054
-1.880000,0.640000,0.620003,0.080000,-8827411872.232864,4664222.190946,-7486396.466384,3414895.627779,0.000104,-0.000125,0.000064
-1.800000,0.640000,0.700002,0.080000,-8827157012.797354,3813598.375210,-6633255.440946,3758556.896894,0.000088,-0.000109,0.000071
-1.720000,0.640000,0.780002,0.080000,-8826944611.157253,2969098.581096,-5786895.329182,3932308.204751,0.000072,-0.000093,0.000074
-1.640000,0.640000,0.860002,0.080000,-8826769273.683701,2162923.988632,-4979486.582997,3963425.704326,0.000057,-0.000078,0.000075
-1.560000,0.640000,0.940002,0.080000,-8826625848.365835,1416655.803604,-4232522.411511,3881295.785371,0.000043,-0.000064,0.000073
-1.480000,0.640000,1.020002,0.080000,-8826509563.432150,742699.113107,-3558294.884952,3714407.504444,0.000030,-0.000051,0.000070
-1.400000,0.640000,1.100001,0.080000,-8826416107.400450,146177.938095,-2961813.396188,3488418.980029,0.000019,-0.000040,0.000066
-1.320000,0.640000,1.180001,0.080000,-8826341662.544138,-373122.766797,-2442760.732314,3225145.550771,0.000009,-0.000030,0.000061
-1.240000,0.640000,1.260001,0.080000,-8826282904.117678,-819015.122572,-1997241.540254,2942242.610573,0.000000,-0.000022,0.000055
-1.160000,0.640000,1.340001,0.080000,-8826236976.450386,-1197482.565658,-1619209.288175,2653352.720791,-0.000007,-0.000015,0.000050
-1.080000,0.640000,1.360002,0.080000,-8826201455.024887,-1515595.537624,-1301548.744279,2368521.889530,-0.000013,-0.000009,0.000045
-1.000000,0.640000,1.360053,0.080000,-8826174301.489944,-1780740.251290,-1036844.018304,2094738.916777,-0.000018,-0.000004,0.000039
-0.920000,0.640000,1.360024,0.080000,-8826153816.562420,-2000107.243710,-817886.509132,1836499.322908,-0.000022,0.000001,0.000035
-0.840000,0.640000,1.360001,0.080000,-8826138594.112503,-2180380.293858,-637982.755813,1596334.519795,-0.000025,0.000004,0.000030
-0.760000,0.640000,1.360049,0.080000,-8826127478.441881,-2327570.726685,-491117.492627,1375275.660016,-0.000028,0.000007,0.000026
-0.680000,0.640000,1.360027,0.080000,-8826119525.831707,-2446951.168333,-372017.823186,1173240.879624,-0.000030,0.000009,0.000022
-0.600000,0.640000,1.360001,0.080000,-8826113970.796392,-2543053.096555,-276154.165970,989346.426830,-0.000032,0.000011,0.000019
-0.520000,0.640000,1.360045,0.080000,-8826110197.068203,-2619701.912287,-199704.115603,822148.562362,-0.000033,0.000012,0.000015
-0.440000,0.640000,1.360030,0.080000,-8826107713.094305,-2680071.116852,-139497.567750,669825.949273,-0.000035,0.000013,0.000013
-0.360000,0.640000,1.360000,0.080000,-8826106131.704063,-2726743.184015,-92955.382482,530312.922193,-0.000035,0.000014,0.000010
-0.280000,0.640000,1.360041,0.080000,-8826105153.559479,-2761769.188048,-58029.489332,401393.499563,-0.000036,0.000015,0.000008
-0.200000,0.640000,1.360034,0.080000,-8826104554.009087,-2786722.301624,-33149.213491,280764.925472,-0.000037,0.000015,0.000005
-0.120000,0.640000,1.360000,0.080000,-8826104173.003532,-2802742.385237,-17176.611239,166078.301090,-0.000037,0.000016,0.000003
-0.040000,0.640000,1.360037,0.080000,-8826103907.788227,-2810570.147129,-9372.264116,54962.703769,-0.000037,0.000016,0.000001
0.040000,0.640000,1.360037,0.080000,-8826103708.154510,-2810570.163940,-9372.247518,-54961.773146,-0.000037,0.000016,-0.000001
0.120000,0.640000,1.360000,0.080000,-8826103574.102293,-2802742.435715,-17176.558371,-166077.340200,-0.000037,0.000016,-0.000003
0.200000,0.640000,1.360034,0.080000,-8826103555.839952,-2786722.393973,-33149.123205,-280763.903625,-0.000037,0.000015,-0.000005
0.280000,0.640000,1.360041,0.080000,-8826103756.121889,-2761769.327890,-58029.351444,-401392.385467,-0.000036,0.000015,-0.000008
0.360000,0.640000,1.360000,0.080000,-8826104334.997103,-2726743.385092,-92955.186992,-530311.683913,-0.000035,0.000014,-0.000010
0.440000,0.640000,1.360030,0.080000,-8826105517.116737,-2680071.391547,-139497.295353,-669824.553115,-0.000035,0.000013,-0.000013
0.520000,0.640000,1.360045,0.080000,-8826107601.818256,-2619702.281794,-199703.747664,-822146.973496,-0.000033,0.000012,-0.000015
0.600000,0.640000,1.360001,0.080000,-8826110976.271692,-2543053.586299,-276153.677678,-989344.609266,-0.000032,0.000011,-0.000019
0.680000,0.640000,1.360027,0.080000,-8826116132.029106,-2446951.809766,-372017.183463,-1173238.795861,-0.000030,0.000009,-0.000022
0.760000,0.640000,1.360049,0.080000,-8826123685.357264,-2327571.557454,-491116.663388,-1375273.271887,-0.000028,0.000007,-0.000026
0.840000,0.640000,1.360001,0.080000,-8826134401.740519,-2180381.360905,-637981.692677,-1596331.788769,-0.000025,0.000004,-0.000030
0.920000,0.640000,1.360024,0.080000,-8826149224.896229,-2000108.600562,-817885.157982,-1836496.211070,-0.000022,0.000001,-0.000035
1.000000,0.640000,1.360053,0.080000,-8826169310.520849,-1780741.961537,-1036842.316120,-2094735.388493,-0.000018,-0.000004,-0.000039
1.080000,0.640000,1.360002,0.080000,-8826196064.741959,-1515597.673547,-1301546.613440,-2368517.914013,-0.000013,-0.000009,-0.000045
1.160000,0.640000,1.340001,0.080000,-8826231186.839916,-1197485.214243,-1619206.643469,-2653348.274917,-0.000007,-0.000015,-0.000050
1.240000,0.640000,1.260001,0.080000,-8826276715.162657,-819018.383181,-1997238.286646,-2942237.681354,0.000000,-0.000022,-0.000055
1.320000,0.640000,1.180001,0.080000,-8826335074.223675,-373126.747629,-2442756.759249,-3225140.140279,0.000009,-0.000030,-0.000061
1.400000,0.640000,1.100001,0.080000,-8826409119.689035,146173.118792,-2961808.583483,-3488413.111664,0.000019,-0.000040,-0.000066
1.480000,0.640000,1.020002,0.080000,-8826502176.298885,742693.329237,-3558289.108592,-3714401.228383,0.000030,-0.000051,-0.000070
1.560000,0.640000,0.940002,0.080000,-8826618061.773664,1416648.928823,-4232515.544356,-3881289.184528,0.000043,-0.000064,-0.000073
1.640000,0.640000,0.860002,0.080000,-8826761087.588583,2162915.902344,-4979478.503869,-3963418.900262,0.000057,-0.000078,-0.000075
1.720000,0.640000,0.780002,0.080000,-8826936025.507410,2969089.180723,-5786885.934001,-3932301.362363,0.000072,-0.000093,-0.000074
1.800000,0.640000,0.700002,0.080000,-8827148027.532598,3813587.588168,-6633244.656991,-3758550.226353,0.000088,-0.000109,-0.000071
1.880000,0.640000,0.620003,0.080000,-8827402487.284170,4664209.992560,-7486384.265394,-3414889.381317,0.000104,-0.000125,-0.000064
1.960000,0.640000,0.540003,0.080000,-8827704833.759487,5484368.559974,-8325955.074302,-2870732.078104,0.000119,-0.000141,-0.000054
2.040000,0.640000,0.460003,0.080000,-8828060254.863708,6208008.109186,-9042656.813170,-2151934.869626,0.000133,-0.000154,-0.000041
2.120000,0.640000,0.380004,0.080000,-8828473358.444834,6783891.741906,-9619458.554675,-1217024.416155,0.000144,-0.000165,-0.000023
-2.120000,0.720000,0.380169,0.080000,-8828236342.398033,7920719.561309,-10761381.717031,1794155.668990,0.000165,-0.000187,0.000034
-2.040000,0.720000,0.460140,0.080000,-8827835740.174330,7123753.447454,-9961868.962315,2923428.776172,0.000150,-0.000172,0.000055
-1.960000,0.720000,0.540119,0.080000,-8827498658.832537,6165390.731683,-9011698.299543,3760083.708682,0.000132,-0.000154,0.000071
-1.880000,0.720000,0.620104,0.080000,-8827218998.784557,5116006.682554,-7936773.738987,4361008.487586,0.000112,-0.000134,0.000082
-1.800000,0.720000,0.700092,0.080000,-8826990124.271284,4060622.870209,-6878370.457145,4705263.448527,0.000092,-0.000114,0.000089
-1.720000,0.720000,0.780082,0.080000,-8826805298.986897,3042610.949762,-5858309.738679,4838776.396984,0.000073,-0.000094,0.000091
-1.640000,0.720000,0.860075,0.080000,-8826658020.105303,2097735.202928,-4912246.334599,4802192.159878,0.000055,-0.000077,0.000090
-1.560000,0.720000,0.940068,0.080000,-8826542247.788799,1247071.514429,-4061084.744213,4636552.418480,0.000039,-0.000061,0.000087
-1.480000,0.720000,1.020063,0.080000,-8826452541.071018,499865.779656,-3313885.671824,4379604.302305,0.000025,-0.000047,0.000083
-1.400000,0.720000,1.100058,0.080000,-8826384118.119652,-143334.445635,-2671027.794490,4063762.038098,0.000013,-0.000034,0.000077
-1.320000,0.720000,1.180055,0.080000,-8826332860.739641,-687800.000731,-2127102.214677,3715345.237214,0.000003,-0.000024,0.000070
-1.240000,0.720000,1.260051,0.080000,-8826295281.458990,-1142251.443949,-1673284.697501,3354678.577882,-0.000006,-0.000016,0.000063
-1.160000,0.720000,1.280023,0.080000,-8826268468.333525,-1517071.672999,-1299120.214683,2996691.934150,-0.000013,-0.000009,0.000056
-1.080000,0.720000,1.280002,0.080000,-8826250018.925068,-1823057.660806,-993765.504904,2651750.115631,-0.000018,-0.000003,0.000050
-1.000000,0.720000,1.280056,0.080000,-8826237971.475000,-2070617.103574,-746786.124835,2326531.948586,-0.000023,0.000002,0.000044
-0.920000,0.720000,1.280026,0.080000,-8826230738.452585,-2269302.921014,-548616.174428,2024852.781415,-0.000027,0.000006,0.000038
-0.840000,0.720000,1.280001,0.080000,-8826227045.490892,-2427587.261929,-390779.641588,1748378.180152,-0.000030,0.000009,0.000033
-0.760000,0.720000,1.280052,0.080000,-8826225877.185352,-2552794.310909,-265954.053361,1497211.493150,-0.000032,0.000011,0.000028
-0.680000,0.720000,1.280029,0.080000,-8826226430.205650,-2651130.770379,-167937.509805,1270358.368974,-0.000034,0.000013,0.000024
-0.600000,0.720000,1.280001,0.080000,-8826228073.541550,-2727770.317086,-91562.512732,1066081.654007,-0.000035,0.000014,0.000020
-0.520000,0.720000,1.280047,0.080000,-8826230315.351616,-2786962.562484,-32585.958514,882164.064282,-0.000037,0.000015,0.000017
-0.440000,0.720000,1.280032,0.080000,-8826232775.724754,-2832147.539803,12426.023413,716096.311202,-0.000037,0.000016,0.000013
-0.360000,0.720000,1.280000,0.080000,-8826235164.625130,-2866064.358894,46207.071811,565206.785227,-0.000038,0.000017,0.000011
-0.280000,0.720000,1.280043,0.080000,-8826237264.327526,-2890847.664897,70887.224433,426746.567458,-0.000039,0.000017,0.000008
-0.200000,0.720000,1.280036,0.080000,-8826238915.726879,-2908108.789770,88074.146325,297941.091805,-0.000039,0.000018,0.000006
-0.120000,0.720000,1.280000,0.080000,-8826240008.002838,-2919000.422322,98917.808080,176017.565087,-0.000039,0.000018,0.000003
-0.040000,0.720000,1.280040,0.080000,-8826240471.225471,-2924264.649825,104158.496721,58215.405793,-0.000039,0.000018,0.000001
0.040000,0.720000,1.280040,0.080000,-8826240271.594763,-2924264.650526,104158.497493,-58214.457840,-0.000039,0.000018,-0.000001
0.120000,0.720000,1.280000,0.080000,-8826239409.110716,-2919000.425037,98917.812616,-176016.583285,-0.000039,0.000018,-0.000003
0.200000,0.720000,1.280036,0.080000,-8826237917.573305,-2908108.799657,88074.157604,-297940.042551,-0.000039,0.000018,-0.000006
0.280000,0.720000,1.280043,0.080000,-8826235866.912422,-2890847.689522,70887.249050,-426745.416869,-0.000039,0.000017,-0.000008
0.360000,0.720000,1.280000,0.080000,-8826233367.948341,-2866064.407832,46207.121132,-565205.497768,-0.000038,0.000017,-0.000011
0.440000,0.720000,1.280032,0.080000,-8826230579.785950,-2832147.628174,12426.111080,-716094.849127,-0.000037,0.000016,-0.000013
0.520000,0.720000,1.280047,0.080000,-8826227720.150229,-2786962.708130,-32585.813340,-882162.387821,-0.000037,0.000015,-0.000017
0.600000,0.720000,1.280001,0.080000,-8826225079.076628,-2727770.544226,-91562.287398,-1066079.721293,-0.000035,0.000014,-0.000020
0.680000,0.720000,1.280029,0.080000,-8826223036.475750,-2651131.106661,-167937.172985,-1270356.136225,-0.000034,0.000013,-0.000024
0.760000,0.720000,1.280052,0.080000,-8826222084.188253,-2552794.796813,-265953.572562,-1497208.914704,-0.000032,0.000011,-0.000028
0.840000,0.720000,1.280001,0.080000,-8826222853.223532,-2427587.937779,-390778.966802,-1748375.208915,-0.000030,0.000009,-0.000033
0.920000,0.720000,1.280026,0.080000,-8826226146.910568,-2269303.845587,-548615.254731,-2024849.369888,-0.000027,0.000006,-0.000038
1.000000,0.720000,1.280056,0.080000,-8826232980.652418,-2070618.340836,-746784.891875,-2326528.050024,-0.000023,0.000002,-0.000044
1.080000,0.720000,1.280002,0.080000,-8826244628.813948,-1823059.293024,-993763.880220,-2651745.686553,-0.000018,-0.000003,-0.000050
1.160000,0.720000,1.280023,0.080000,-8826262678.923429,-1517073.791744,-1299118.100725,-2996686.937135,-0.000013,-0.000009,-0.000056
1.240000,0.720000,1.260051,0.080000,-8826289092.736288,-1142254.162138,-1673281.987346,-3354672.985834,-0.000006,-0.000016,-0.000063
1.320000,0.720000,1.180055,0.080000,-8826326272.686892,-687803.446263,-2127098.780275,-3715339.039196,0.000003,-0.000024,-0.000070
1.400000,0.720000,1.100058,0.080000,-8826377130.714796,-143338.759407,-2671023.488370,-4063755.245540,0.000013,-0.000034,-0.000077
1.480000,0.720000,1.020063,0.080000,-8826445154.286356,499860.437256,-3313880.339505,-4379596.956929,0.000025,-0.000047,-0.000083
1.560000,0.720000,0.940068,0.080000,-8826534461.590090,1247064.977332,-4061078.217879,-4636544.602029,0.000039,-0.000061,-0.000087
1.640000,0.720000,0.860075,0.080000,-8826649834.450663,2097727.304731,-4912238.445191,-4802184.002666,0.000055,-0.000077,-0.000090
1.720000,0.720000,0.780082,0.080000,-8826796713.825722,3042601.535546,-5858300.330222,-4838768.085491,0.000073,-0.000094,-0.000091
1.800000,0.720000,0.700092,0.080000,-8826981139.543262,4060611.813558,-6878359.403707,-4705255.231927,0.000092,-0.000114,-0.000089
1.880000,0.720000,0.620104,0.080000,-8827209614.418898,5115993.909087,-7936760.964658,-4361000.677017,0.000112,-0.000134,-0.000082
1.960000,0.720000,0.540119,0.080000,-8827488874.747471,6165376.226308,-9011683.754471,-3760076.685170,0.000132,-0.000154,-0.000071
2.040000,0.720000,0.460140,0.080000,-8827825556.277187,7123737.326157,-9961852.812888,-2923422.897715,0.000150,-0.000172,-0.000055
2.120000,0.720000,0.380169,0.080000,-8828225758.585814,7920702.039792,-10761364.161659,-1794151.376781,0.000165,-0.000187,-0.000034
-2.120000,0.800000,0.380106,0.080000,-8827937953.531937,9309176.112358,-12156801.150412,2618216.756281,0.000191,-0.000213,0.000049
-2.040000,0.800000,0.460087,0.080000,-8827555394.507828,8203405.263012,-11045875.009771,3967897.163912,0.000171,-0.000192,0.000075
-1.960000,0.800000,0.540074,0.080000,-8827243239.063684,6928094.099808,-9780167.597024,4920035.546740,0.000147,-0.000168,0.000093
-1.880000,0.800000,0.620065,0.080000,-8826993374.019444,5579879.059654,-8398251.117300,5554747.661029,0.000121,-0.000142,0.000105
-1.800000,0.800000,0.700057,0.080000,-8826797276.362951,4267485.854945,-7082332.653500,5863660.415899,0.000096,-0.000118,0.000110
-1.720000,0.800000,0.780051,0.080000,-8826646568.160360,3040519.284417,-5853249.098896,5915365.037410,0.000073,-0.000094,0.000111
-1.640000,0.800000,0.860047,0.080000,-8826533409.874763,1936364.142196,-4748132.273514,5769428.024134,0.000052,-0.000074,0.000109
-1.560000,0.800000,0.940043,0.080000,-8826450741.095247,972593.605566,-3784252.044493,5482202.534024,0.000034,-0.000055,0.000103
-1.480000,0.800000,1.020039,0.080000,-8826392394.789101,152076.531914,-2964190.285742,5102664.846612,0.000019,-0.000040,0.000096
-1.400000,0.800000,1.100036,0.080000,-8826353117.362253,-532136.891988,-2280760.390967,4670675.373132,0.000006,-0.000027,0.000088
-1.320000,0.800000,1.180034,0.080000,-8826328525.590340,-1092751.427672,-1721080.878087,4216897.332030,-0.000005,-0.000017,0.000079
