xm,ym,length,xnormal,ynormal,Tx,Ty,F,phi,dF_dn,dphi_dn
-1.946108,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2818188.082443,-8824403656.857130,1000.000000,0.000000
-1.916168,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2818416.308649,-8825045771.692434,1000.000000,0.000000
-1.886228,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2818622.542240,-8825620136.082069,1000.000000,0.000000
-1.856287,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2818809.631867,-8826135671.329313,1000.000000,0.000000
-1.826347,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2818979.953312,-8826599817.814430,1000.000000,0.000000
-1.796407,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2819135.504525,-8827018832.637959,1000.000000,0.000000
-1.766467,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2819277.978474,-8827398017.759214,1000.000000,0.000000
-1.736527,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2819408.819640,-8827741896.946812,1000.000000,0.000000
-1.706587,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2819529.268326,-8828054354.521959,1000.000000,0.000000
-1.676647,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2819640.395737,-8828338745.231617,1000.000000,0.000000
-1.646707,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2819743.132018,-8828597982.059072,1000.000000,0.000000
-1.616766,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2819838.288856,-8828834606.998428,1000.000000,0.000000
-1.586826,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2819926.577832,-8829050848.546946,1000.000000,0.000000
-1.556886,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2820008.625450,-8829248668.749313,1000.000000,0.000000
-1.526946,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2820084.985507,-8829429801.954622,1000.000000,0.000000
-1.497006,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2820156.149354,-8829595786.949001,1000.000000,0.000000
-1.467066,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2820222.554455,-8829747993.754511,1000.000000,0.000000
-1.437126,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2820284.591564,-8829887646.104477,1000.000000,0.000000
-1.407186,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2820342.610772,-8830015840.391531,1000.000000,0.000000
-1.377246,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2820396.926634,-8830133561.720797,1000.000000,0.000000
-1.347305,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2820447.822536,-8830241697.573730,1000.000000,0.000000
-1.317365,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2820495.554418,-8830341049.489447,1000.000000,0.000000
-1.287425,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2820540.353981,-8830432343.092575,1000.000000,0.000000
-1.257485,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2820582.431448,-8830516236.735634,1000.000000,0.000000
-1.227545,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2820621.977945,-8830593328.975161,1000.000000,0.000000
-1.197605,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2820659.167577,-8830664165.061693,1000.000000,0.000000
-1.167665,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2820694.159235,-8830729242.592916,1000.000000,0.000000
-1.137725,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2820727.098170,-8830789016.453356,1000.000000,0.000000
-1.107784,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2820758.117377,-8830843903.143904,1000.000000,0.000000
-1.077844,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2820787.338809,-8830894284.587477,1000.000000,0.000000
-1.047904,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2820814.874449,-8830940511.483398,1000.000000,0.000000
-1.017964,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2820840.827258,-8830982906.271755,1000.000000,0.000000
-0.988024,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2820865.292011,-8831021765.759571,1000.000000,0.000000
-0.958084,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2820888.356042,-8831057363.452852,1000.000000,0.000000
-0.928144,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2820910.099909,-8831089951.632122,1000.000000,0.000000
-0.898204,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2820930.597982,-8831119763.203594,1000.000000,0.000000
-0.868263,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2820949.918973,-8831147013.353392,1000.000000,0.000000
-0.838323,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2820968.126410,-8831171901.028732,1000.000000,0.000000
-0.808383,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2820985.279058,-8831194610.266436,1000.000000,0.000000
-0.778443,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2821001.431304,-8831215311.386362,1000.000000,0.000000
-0.748503,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2821016.633496,-8831234162.065329,1000.000000,0.000000
-0.718563,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2821030.932255,-8831251308.304611,1000.000000,0.000000
-0.688623,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2821044.370752,-8831266885.302818,1000.000000,0.000000
-0.658683,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2821056.988961,-8831281018.244158,1000.000000,0.000000
-0.628743,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2821068.823884,-8831293823.011042,1000.000000,0.000000
-0.598802,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2821079.909762,-8831305406.828722,1000.000000,0.000000
-0.568862,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2821090.278254,-8831315868.848860,1000.000000,0.000000
-0.538922,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2821099.958612,-8831325300.677967,1000.000000,0.000000
-0.508982,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2821108.977831,-8831333786.855976,1000.000000,0.000000
-0.479042,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2821117.360789,-8831341405.289675,1000.000000,0.000000
-0.449102,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2821125.130369,-8831348227.644987,1000.000000,0.000000
-0.419162,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2821132.307576,-8831354319.701836,1000.000000,0.000000
-0.389222,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2821138.911638,-8831359741.674690,1000.000000,0.000000
-0.359281,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2821144.960097,-8831364548.501640,1000.000000,0.000000
-0.329341,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2821150.468895,-8831368790.104582,1000.000000,0.000000
-0.299401,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2821155.452445,-8831372511.622469,1000.000000,0.000000
-0.269461,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2821159.923700,-8831375753.619884,1000.000000,0.000000
-0.239521,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2821163.894211,-8831378552.272324,1000.000000,0.000000
-0.209581,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2821167.374181,-8831380939.529840,1000.000000,0.000000
-0.179641,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2821170.372509,-8831382943.260286,1000.000000,0.000000
-0.149701,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2821172.896829,-8831384587.373312,1000.000000,0.000000
-0.119760,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2821174.953545,-8831385891.925886,1000.000000,0.000000
-0.089820,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2821176.547861,-8831386873.210464,1000.000000,0.000000
-0.059880,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2821177.683800,-8831387543.826103,1000.000000,0.000000
-0.029940,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2821178.364222,-8831387912.733339,1000.000000,0.000000
0.000000,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2821178.590839,-8831387985.293032,1000.000000,0.000000
0.029940,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2821178.364222,-8831387763.289595,1000.000000,0.000000
0.059880,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2821177.683800,-8831387244.938713,1000.000000,0.000000
0.089820,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2821176.547861,-8831386424.879650,1000.000000,0.000000
0.119760,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2821174.953545,-8831385294.151962,1000.000000,0.000000
0.149701,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2821172.896829,-8831383840.156706,1000.000000,0.000000
0.179641,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2821170.372509,-8831382046.601538,1000.000000,0.000000
0.209581,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2821167.374181,-8831379893.429579,1000.000000,0.000000
0.239521,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2821163.894211,-8831377356.731327,1000.000000,0.000000
0.269461,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2821159.923700,-8831374408.639017,1000.000000,0.000000
0.299401,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2821155.452445,-8831371017.202723,1000.000000,0.000000
0.329341,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2821150.468895,-8831367146.247082,1000.000000,0.000000
0.359281,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2821144.960097,-8831362755.207624,1000.000000,0.000000
0.389222,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2821138.911638,-8831357798.945518,1000.000000,0.000000
0.419162,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2821132.307576,-8831352227.539032,1000.000000,0.000000
0.449102,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2821125.130369,-8831345986.050186,1000.000000,0.000000
0.479042,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2821117.360789,-8831339014.264673,1000.000000,0.000000
0.508982,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2821108.977831,-8831331246.402721,1000.000000,0.000000
0.538922,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2821099.958612,-8831322610.798563,1000.000000,0.000000
0.568862,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2821090.278254,-8831313029.545584,1000.000000,0.000000
0.598802,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2821079.909762,-8831302418.104019,1000.000000,0.000000
0.628743,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2821068.823884,-8831290684.867544,1000.000000,0.000000
0.658683,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2821056.988961,-8831277730.684706,1000.000000,0.000000
0.688623,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2821044.370752,-8831263448.330431,1000.000000,0.000000
0.718563,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2821030.932255,-8831247721.922546,1000.000000,0.000000
0.748503,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2821016.633496,-8831230426.277071,1000.000000,0.000000
0.778443,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2821001.431304,-8831211426.195644,1000.000000,0.000000
0.808383,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2820985.279058,-8831190575.677242,1000.000000,0.000000
0.838323,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2820968.126410,-8831167717.045338,1000.000000,0.000000
0.868263,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2820949.918973,-8831142679.980343,1000.000000,0.000000
0.898204,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2820930.597982,-8831115280.445774,1000.000000,0.000000
0.928144,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2820910.099909,-8831085319.494749,1000.000000,0.000000
0.958084,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2820888.356042,-8831052581.941500,1000.000000,0.000000
0.988024,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2820865.292011,-8831016834.880213,1000.000000,0.000000
1.017964,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2820840.827258,-8830977826.030769,1000.000000,0.000000
1.047904,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2820814.874449,-8830935281.887606,1000.000000,0.000000
1.077844,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2820787.338809,-8830888905.644199,1000.000000,0.000000
1.107784,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2820758.117377,-8830838374.860979,1000.000000,0.000000
1.137725,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2820727.098170,-8830783338.839174,1000.000000,0.000000
1.167665,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2820694.159235,-8830723415.656479,1000.000000,0.000000
1.197605,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2820659.167577,-8830658188.812677,1000.000000,0.000000
1.227545,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2820621.977945,-8830587203.423952,1000.000000,0.000000
1.257485,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2820582.431448,-8830509961.893412,1000.000000,0.000000
1.287425,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2820540.353981,-8830425918.971350,1000.000000,0.000000
1.317365,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2820495.554418,-8830334476.102186,1000.000000,0.000000
1.347305,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2820447.822536,-8830234974.934416,1000.000000,0.000000
1.377246,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2820396.926634,-8830126689.844528,1000.000000,0.000000
1.407186,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2820342.610772,-8830008819.294649,1000.000000,0.000000
1.437126,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2820284.591564,-8829880475.804684,1000.000000,0.000000
1.467066,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2820222.554455,-8829740674.271025,1000.000000,0.000000
1.497006,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2820156.149354,-8829588318.302704,1000.000000,0.000000
1.526946,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2820084.985507,-8829422184.168274,1000.000000,0.000000
1.556886,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2820008.625450,-8829240901.847727,1000.000000,0.000000
1.586826,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2819926.577832,-8829042932.557274,1000.000000,0.000000
1.616766,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2819838.288856,-8828826541.950436,1000.000000,0.000000
1.646707,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2819743.132018,-8828589767.985481,1000.000000,0.000000
1.676647,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2819640.395737,-8828330382.168488,1000.000000,0.000000
1.706587,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2819529.268326,-8828045842.509142,1000.000000,0.000000
1.736527,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2819408.819640,-8827733236.028507,1000.000000,0.000000
1.766467,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2819277.978474,-8827389207.984613,1000.000000,0.000000
1.796407,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2819135.504525,-8827009874.062010,1000.000000,0.000000
1.826347,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2818979.953312,-8826590710.498775,1000.000000,0.000000
1.856287,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2818809.631867,-8826126415.343407,1000.000000,0.000000
1.886228,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2818622.542240,-8825610731.504597,1000.000000,0.000000
1.916168,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2818416.308649,-8825036218.612988,1000.000000,0.000000
1.946108,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2818188.082443,-8824393955.378376,1000.000000,0.000000
1.976048,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2817934.416479,-8823673146.172533,1000.000000,0.000000
2.005988,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2817651.096670,-8822860593.483343,1000.000000,0.000000
2.035928,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2817332.912474,-8821939979.123034,1000.000000,0.000000
2.065868,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2816973.338548,-8820890867.244019,1000.000000,0.000000
2.095808,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2816564.084259,-8819687293.516796,1000.000000,0.000000
2.125749,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2816094.441594,-8818295722.917662,1000.000000,0.000000
2.155689,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2815550.316494,-8816672016.093843,1000.000000,0.000000
2.185629,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2814912.746426,-8814756786.713568,1000.000000,0.000000
2.215569,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2814155.551580,-8812468045.542656,1000.000000,0.000000
2.245509,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2813241.457945,-8809689058.761475,1000.000000,0.000000
2.275449,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2812115.376837,-8806247300.914959,1000.000000,0.000000
2.305389,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2810692.038997,-8801875727.588104,1000.000000,0.000000
2.335329,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2808831.487297,-8796136023.844616,1000.000000,0.000000
2.365269,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2806285.682490,-8788251384.855774,1000.000000,0.000000
2.395210,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2802566.800901,-8776694052.086061,1000.000000,0.000000
2.425150,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2796563.798900,-8757984471.812620,1000.000000,0.000000
2.455090,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2784989.457619,-8721827722.308895,1000.000000,0.000000
2.485030,-2.000000,0.029940,0.000000,-1.000000,0.000000,-1000.000000,-2650735.964842,-8301467388.596990,1000.000000,0.000000
2.500000,-1.985075,0.029851,1.000000,0.000000,1000.000000,0.000000,-2649146.095753,-8296488366.570747,1000.000000,5000.000000
2.500000,-1.955224,0.029851,1.000000,0.000000,1000.000000,0.000000,-2785119.496356,-8722235496.214800,1000.000000,5000.000000
2.500000,-1.925373,0.029851,1.000000,0.000000,1000.000000,0.000000,-2796628.016249,-8758186800.719639,1000.000000,5000.000000
2.500000,-1.895522,0.029851,1.000000,0.000000,1000.000000,0.000000,-2802604.176589,-8776813282.929043,1000.000000,5000.000000
2.500000,-1.865672,0.029851,1.000000,0.000000,1000.000000,0.000000,-2806311.787104,-8788336554.436699,1000.000000,5000.000000
2.500000,-1.835821,0.029851,1.000000,0.000000,1000.000000,0.000000,-2808852.744619,-8796207523.374315,1000.000000,5000.000000
2.500000,-1.805970,0.029851,1.000000,0.000000,1000.000000,0.000000,-2810711.597393,-8801943690.388906,1000.000000,5000.000000
2.500000,-1.776119,0.029851,1.000000,0.000000,1000.000000,0.000000,-2812134.960489,-8806317400.016508,1000.000000,5000.000000
2.500000,-1.746269,0.029851,1.000000,0.000000,1000.000000,0.000000,-2813262.083518,-8809764751.354185,1000.000000,5000.000000
2.500000,-1.716418,0.029851,1.000000,0.000000,1000.000000,0.000000,-2814177.848445,-8812551575.839588,1000.000000,5000.000000
2.500000,-1.686567,0.029851,1.000000,0.000000,1000.000000,0.000000,-2814937.115483,-8814849683.362333,1000.000000,5000.000000
2.500000,-1.656716,0.029851,1.000000,0.000000,1000.000000,0.000000,-2815577.015497,-8816775359.401396,1000.000000,5000.000000
2.500000,-1.626866,0.029851,1.000000,0.000000,1000.000000,0.000000,-2816123.633988,-8818410297.802338,1000.000000,5000.000000
2.500000,-1.597015,0.029851,1.000000,0.000000,1000.000000,0.000000,-2816595.868617,-8819813681.699465,1000.000000,5000.000000
2.500000,-1.567164,0.029851,1.000000,0.000000,1000.000000,0.000000,-2817007.767094,-8821029505.266197,1000.000000,5000.000000
2.500000,-1.537313,0.029851,1.000000,0.000000,1000.000000,0.000000,-2817370.003176,-8822091196.222647,1000.000000,5000.000000
2.500000,-1.507463,0.029851,1.000000,0.000000,1000.000000,0.000000,-2817690.841390,-8823024637.115156,1000.000000,5000.000000
2.500000,-1.477612,0.029851,1.000000,0.000000,1000.000000,0.000000,-2817976.786614,-8823850199.684025,1000.000000,5000.000000
2.500000,-1.447761,0.029851,1.000000,0.000000,1000.000000,0.000000,-2818233.032932,-8824584150.552094,1000.000000,5000.000000
2.500000,-1.417910,0.029851,1.000000,0.000000,1000.000000,0.000000,-2818463.780871,-8825239644.758394,1000.000000,5000.000000
2.500000,-1.388060,0.029851,1.000000,0.000000,1000.000000,0.000000,-2818672.466162,-8825827442.173462,1000.000000,5000.000000
2.500000,-1.358209,0.029851,1.000000,0.000000,1000.000000,0.000000,-2818861.927652,-8826356433.372244,1000.000000,5000.000000
2.500000,-1.328358,0.029851,1.000000,0.000000,1000.000000,0.000000,-2819034.532546,-8826834031.848854,1000.000000,5000.000000
2.500000,-1.298507,0.029851,1.000000,0.000000,1000.000000,0.000000,-2819192.271161,-8827266470.778719,1000.000000,5000.000000
2.500000,-1.268657,0.029851,1.000000,0.000000,1000.000000,0.000000,-2819336.829564,-8827659030.499340,1000.000000,5000.000000
2.500000,-1.238806,0.029851,1.000000,0.000000,1000.000000,0.000000,-2819469.645915,-8828016214.961161,1000.000000,5000.000000
2.500000,-1.208955,0.029851,1.000000,0.000000,1000.000000,0.000000,-2819591.954645,-8828341890.084421,1000.000000,5000.000000
2.500000,-1.179104,0.029851,1.000000,0.000000,1000.000000,0.000000,-2819704.821443,-8828639393.328009,1000.000000,5000.000000
2.500000,-1.149254,0.029851,1.000000,0.000000,1000.000000,0.000000,-2819809.171215,-8828911621.256262,1000.000000,5000.000000
2.500000,-1.119403,0.029851,1.000000,0.000000,1000.000000,0.000000,-2819905.810622,-8829161100.114323,1000.000000,5000.000000
2.500000,-1.089552,0.029851,1.000000,0.000000,1000.000000,0.000000,-2819995.446381,-8829390043.154890,1000.000000,5000.000000
2.500000,-1.059701,0.029851,1.000000,0.000000,1000.000000,0.000000,-2820078.700246,-8829600397.542061,1000.000000,5000.000000
2.500000,-1.029851,0.029851,1.000000,0.000000,1000.000000,0.000000,-2820156.121344,-8829793882.986956,1000.000000,5000.000000
2.500000,-1.000000,0.029851,1.000000,0.000000,1000.000000,0.000000,-2820228.196396,-8829972023.773321,1000.000000,5000.000000
2.500000,-0.970149,0.029851,1.000000,0.000000,1000.000000,0.000000,-2820295.358252,-8830136175.460375,1000.000000,5000.000000
2.500000,-0.940299,0.029851,1.000000,0.000000,1000.000000,0.000000,-2820357.993033,-8830287547.270195,1000.000000,5000.000000
2.500000,-0.910448,0.029851,1.000000,0.000000,1000.000000,0.000000,-2820416.446156,-8830427220.953859,1000.000000,5000.000000
2.500000,-0.880597,0.029851,1.000000,0.000000,1000.000000,0.000000,-2820471.027438,-8830556166.767096,1000.000000,5000.000000
2.500000,-0.850746,0.029851,1.000000,0.000000,1000.000000,0.000000,-2820522.015434,-8830675257.059673,1000.000000,5000.000000
